"","Gemeindeschlüssel","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh","flh","menge_mwh"
"477",723208070,54655,"Kyllburg",2000,2010-08-05,"E31238010000000000000012414517209",2492441,1246.2205,2492
"478",723208070,54655,"Kyllburg",2000,2010-08-03,"E31238010000000000000012414517212",2492441,1246.2205,2492
"479",723208070,54655,"Kyllburg",2000,2010-08-03,"E31238010000000000000012414517213",2492441,1246.2205,2492
"480",723208070,54655,"Kyllburg",2000,2010-07-29,"E31238010000000000000012414517226",2492441,1246.2205,2492
"481",723208070,54655,"Kyllburg",2000,2010-07-27,"E31238010000000000000012414517229",2492441,1246.2205,2492
"482",723208070,54655,"Kyllburg",2000,2010-08-23,"E31238010000000000000012414595385",2492441,1246.2205,2492
"483",723504085,54318,"Mertesdorf",2300,2012-04-02,"E31238010000000000000012637822952",4872785,2118.60217391304,4873
"484",723504085,54318,"Mertesdorf",2300,2012-02-03,"E31238010000000000000012637822953",4891106,2126.56782608696,4891
"485",723504085,54318,"Mertesdorf",2000,2010-08-19,"E31238010000000000000012637880079",4891106,2445.553,4891
"486",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718701",3516024,1758.012,3516
"487",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718703",3516024,1758.012,3516
"488",714302259,57629,"Lochum",2000,2010-10-29,"E31238010000000000000013032718704",3516024,1758.012,3516
"489",714302259,57629,"Lochum",2000,2010-11-03,"E31238010000000000000013032718705",3516024,1758.012,3516
"490",714302259,57629,"Lochum",2000,2010-10-28,"E31238010000000000000013032737699",3516024,1758.012,3516
"491",714003064,56288,"Kastellaun",2050,2011-02-03,"E31238010000000000000013604606370",3802348,1854.80390243902,3802
"492",723508081,54429,"Mandern",800,2010-11-24,"E31238010000000000000013698603179",1679771,2099.71375,1680
"493",723508081,54429,"Mandern",800,2010-11-12,"E31238010000000000000013698603184",1679771,2099.71375,1680
"494",723508081,54429,"Mandern",800,2010-11-12,"E31238010000000000000013698603185",1679771,2099.71375,1680
"495",714009087,56291,"Lingerhahn",2050,2011-03-30,"E31238010000000000000013823808944",4542276,2215.7443902439,4542
"496",714009087,56291,"Lingerhahn",2050,2011-03-22,"E31238010000000000000013823817507",4542276,2215.7443902439,4542
"497",714009087,56291,"Lingerhahn",2050,2011-03-18,"E31238010000000000000013823817508",4542276,2215.7443902439,4542
"498",714009087,56291,"Lingerhahn",2050,2011-03-25,"E31238010000000000000013823817509",4542276,2215.7443902439,4542
"499",714009005,56291,"Badenhard",2050,2010-12-23,"E31238010000000000000013823817905",4542276,2215.7443902439,4542
"500",714009087,56291,"Lingerhahn",2050,2011-01-05,"E31238010000000000000013823817907",4542276,2215.7443902439,4542
"501",714009087,56291,"Lingerhahn",2050,2011-01-28,"E31238010000000000000013823817908",4542276,2215.7443902439,4542
"502",733901062,55425,"Waldalgesheim",2300,2011-05-18,"E31238010000000000000013823905752",4512020,1961.74782608696,4512
"503",733901062,55425,"Waldalgesheim",2300,2011-05-27,"E31238010000000000000013823917675",4512020,1961.74782608696,4512
"504",733901062,55425,"Waldalgesheim",2300,2011-05-26,"E31238010000000000000013823917677",4512020,1961.74782608696,4512
"505",733901062,55425,"Waldalgesheim",2300,2011-05-18,"E31238010000000000000013823917678",4512020,1961.74782608696,4512
"506",733901062,55425,"Waldalgesheim",3050,2012-10-26,"E31238010000000000000013823920866",5885243,1929.58786885246,5885
"507",713502045,56759,"Kaisersesch",2000,2011-06-21,"E31238010000000000000014024360038",3794747,1897.3735,3795
"508",713502045,56759,"Kaisersesch",2000,2011-01-05,"E31238010000000000000014024360039",3794747,1897.3735,3795
"509",713502045,56759,"Kaisersesch",2000,2011-01-07,"E31238010000000000000014024360040",3794747,1897.3735,3795
"510",713502045,56759,"Kaisersesch",2000,2011-12-21,"E31238010000000000000014024360041",3794747,1897.3735,3795
"511",713502045,56759,"Kaisersesch",2000,2011-12-27,"E31238010000000000000014024360042",3794747,1897.3735,3795
"512",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044562753",5189309,2256.22130434783,5189
"513",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044562755",5189309,2256.22130434783,5189
"514",714003010,56290,"Beltheim",2300,2010-12-23,"E31238010000000000000014044818637",5244418,2280.18173913043,5244
"515",714003010,56290,"Beltheim",2300,2010-12-24,"E31238010000000000000014044818640",5244418,2280.18173913043,5244
"516",713502042,56814,"Illerich",2300,2010-12-15,"E31238010000000000000014092258628",3563650,1549.41304347826,3564
"517",723201258,54649,"Lauperath",2000,2011-02-11,"E31238010000000000000014538613981",5045782,2522.891,5046
"518",713703074,56729,"Monreal",2000,2011-03-23,"E31238010000000000000014865212580",3448908,1724.454,3449
"519",713703074,56729,"Monreal",2000,2011-03-29,"E31238010000000000000014865222444",3448908,1724.454,3449
"520",714009087,56291,"Lingerhahn",2300,2011-06-14,"E31238010000000000000015218318566",4063913,1766.91869565217,4064
"521",714009087,56291,"Lingerhahn",2300,2011-06-21,"E31238010000000000000015218318567",4063913,1766.91869565217,4064
"522",714009087,56291,"Lingerhahn",2300,2011-05-30,"E31238010000000000000015218318568",4063913,1766.91869565217,4064
"523",714009087,56291,"Lingerhahn",2300,2011-07-08,"E31238010000000000000015218319095",4063913,1766.91869565217,4064
"524",714009087,56291,"Lingerhahn",3050,2013-05-29,"E31238010000000000000015218346486",6668924,2186.53245901639,6669
"525",714009087,56291,"Lingerhahn",3050,2013-06-21,"E31238010000000000000015218346488",6668924,2186.53245901639,6669
"526",723106035,54424,"Gielert",2300,2011-06-17,"E31238010000000000000015228514816",4017270,1746.63913043478,4017
"527",723106035,54424,"Gielert",2300,2011-06-29,"E31238010000000000000015228514817",4017270,1746.63913043478,4017
"528",723106035,54424,"Gielert",2300,2012-05-29,"E31238010000000000000015228518435",4017270,1746.63913043478,4017
"529",723507501,54298,"Welschbillig",2300,2011-08-11,"E31238010000000000000015252658011",4918206,2138.35043478261,4918
"530",723507501,54298,"Welschbillig",2300,2011-08-10,"E31238010000000000000015252658014",4918206,2138.35043478261,4918
"531",723507501,54298,"Welschbillig",2300,2012-11-17,"E31238010000000000000015252658015",4918206,2138.35043478261,4918
"532",713104211,56745,"Weibern",2500,2011-06-28,"E31238010000000000000015403445487",2908369,1163.3476,2908
"533",713104211,56745,"Weibern",2500,2011-06-28,"E31238010000000000000015403446541",2908369,1163.3476,2908
"534",714004067,55481,"Kirchberg",2300,2011-10-19,"E31238010000000000000015868338222",4432120,1927.00869565217,4432
"535",714004067,55481,"Kirchberg",2300,2011-10-12,"E31238010000000000000015868339714",4432120,1927.00869565217,4432
"536",714004067,55481,"Kirchberg",2300,2011-10-18,"E31238010000000000000015868339715",4432120,1927.00869565217,4432
"537",723201258,54649,"Lauperath",3050,2014-04-07,"E31238010000000000000015877515598",6852826,2246.82819672131,6853
"538",713104211,56745,"Weibern",2000,2011-08-24,"E31238010000000000000016243661581",4656937,2328.4685,4657
"539",713704093,56745,"Rieden",2000,2011-08-24,"E31238010000000000000016243661584",3962627,1981.3135,3963
"540",713104211,56745,"Weibern",2000,2011-08-24,"E31238010000000000000016243661586",3962627,1981.3135,3963
"541",713704093,56745,"Rieden",2000,2011-08-25,"E31238010000000000000016243661587",3962627,1981.3135,3963
"542",713704093,56745,"Rieden",2300,2012-01-27,"E31238010000000000000016243661588",3934124,1710.48869565217,3934
"543",713104211,56745,"Weibern",2300,2012-02-16,"E31238010000000000000016243661589",3934124,1710.48869565217,3934
"544",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892432529",3992280,1735.77391304348,3992
"545",723205122,54675,"Sinspelt",2300,2011-10-27,"E31238010000000000000016892437942",3992280,1735.77391304348,3992
"546",723205122,54675,"Sinspelt",2300,2011-10-13,"E31238010000000000000016892437943",3970174,1726.16260869565,3970
"547",723205122,54675,"Sinspelt",2300,2011-12-01,"E31238010000000000000016892437944",3992280,1735.77391304348,3992
"548",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892437945",4269747,1856.41173913043,4270
"549",723205122,54675,"Sinspelt",2300,2011-11-23,"E31238010000000000000016892437946",4269747,1856.41173913043,4270
"550",723205122,54675,"Sinspelt",2300,2011-10-07,"E31238010000000000000016892437947",4013650,1745.0652173913,4014
"551",723205122,54675,"Sinspelt",2300,2012-02-17,"E31238010000000000000016892437948",4269747,1856.41173913043,4270
"552",723205122,54675,"Sinspelt",2300,2012-02-24,"E31238010000000000000016892437949",4269747,1856.41173913043,4270
"553",723205122,54675,"Sinspelt",2300,2012-02-10,"E31238010000000000000016892437950",4269747,1856.41173913043,4270
"554",723205122,54675,"Sinspelt",2300,2011-12-30,"E31238010000000000000016892437951",3732049,1622.63,3732
"555",723205122,54675,"Sinspelt",2300,2011-12-29,"E31238010000000000000016892437952",3732049,1622.63,3732
"556",723205122,54675,"Sinspelt",2300,2011-09-26,"E31238010000000000000016892437953",3732049,1622.63,3732
"557",723205080,54675,"Mettendorf",2300,2011-09-26,"E31238010000000000000016959918840",4008228,1742.70782608696,4008
"558",714008144,55469,"Simmern",3370,2011-10-12,"E31238010000000000000016991762747",5127763,1521.59139465875,5128
"559",714008144,55469,"Simmern",3370,2011-11-10,"E31238010000000000000016991762748",5127763,1521.59139465875,5128
"560",714008144,55469,"Simmern",3370,2011-10-27,"E31238010000000000000016991762749",5127763,1521.59139465875,5128
"561",714008144,55469,"Simmern",3370,2011-10-25,"E31238010000000000000016991762750",5127763,1521.59139465875,5128
"562",714008144,55469,"Simmern",3370,2011-11-01,"E31238010000000000000016991762751",5127763,1521.59139465875,5128
"563",714008144,55469,"Simmern",3370,2011-11-08,"E31238010000000000000016991762752",5127763,1521.59139465875,5128
"564",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823324",4432120,1927.00869565217,4432
"565",714004067,55481,"Kirchberg",2300,2011-11-10,"E31238010000000000000017426823325",4432120,1927.00869565217,4432
"566",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823326",4432120,1927.00869565217,4432
"567",714004067,55481,"Kirchberg",2300,2011-11-10,"E31238010000000000000017426823327",4432120,1927.00869565217,4432
"568",714004067,55481,"Kirchberg",2300,2011-11-21,"E31238010000000000000017426823328",4432120,1927.00869565217,4432
"569",714004067,55481,"Kirchberg",2300,2011-11-17,"E31238010000000000000017426823330",4432120,1927.00869565217,4432
"570",714004067,55481,"Kirchberg",2300,2011-12-17,"E31238010000000000000017426823331",4432120,1927.00869565217,4432
"571",714004067,55481,"Kirchberg",2300,2011-12-08,"E31238010000000000000017426823332",4432120,1927.00869565217,4432
"572",714004067,55481,"Kirchberg",2300,2011-11-30,"E31238010000000000000017426823334",4432120,1927.00869565217,4432
"573",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017426823335",4432120,1927.00869565217,4432
"574",714004067,55481,"Kirchberg",2300,2011-12-23,"E31238010000000000000017426823336",4432120,1927.00869565217,4432
"575",714004067,55481,"Kirchberg",2300,2011-12-15,"E31238010000000000000017426823337",4432120,1927.00869565217,4432
"576",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426823338",4432120,1927.00869565217,4432
"577",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426823339",4432120,1927.00869565217,4432
"578",714004067,55481,"Kirchberg",2300,2011-11-30,"E31238010000000000000017426823340",4432120,1927.00869565217,4432
"579",714004067,55481,"Kirchberg",2300,2012-02-01,"E31238010000000000000017426837219",4432120,1927.00869565217,4432
"580",714004067,55481,"Kirchberg",2300,2012-02-13,"E31238010000000000000017426837220",4432120,1927.00869565217,4432
"581",714004067,55481,"Kirchberg",2300,2012-02-10,"E31238010000000000000017426837221",4432120,1927.00869565217,4432
"582",714004067,55481,"Kirchberg",2300,2011-12-30,"E31238010000000000000017426837222",4432120,1927.00869565217,4432
"583",714004067,55481,"Kirchberg",2300,2012-02-10,"E31238010000000000000017426837223",4432120,1927.00869565217,4432
"584",714004067,55481,"Kirchberg",2300,2012-02-07,"E31238010000000000000017469737224",3808310,1655.78695652174,3808
"585",714004067,55481,"Kirchberg",2300,2012-02-07,"E31238010000000000000017469738270",3808310,1655.78695652174,3808
"586",714004067,55481,"Kirchberg",2300,2012-02-01,"E31238010000000000000017469738271",3808310,1655.78695652174,3808
"587",714004067,55481,"Kirchberg",2300,2011-12-29,"E31238010000000000000017469738272",3808310,1655.78695652174,3808
"588",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017469738273",3808310,1655.78695652174,3808
"589",714004067,55481,"Kirchberg",2300,2011-12-20,"E31238010000000000000017469738274",3808310,1655.78695652174,3808
"590",714004067,55481,"Kirchberg",2300,2011-12-23,"E31238010000000000000017469738275",3808310,1655.78695652174,3808
"591",714004067,55481,"Kirchberg",2300,2011-12-19,"E31238010000000000000017469738276",3808310,1655.78695652174,3808
"592",714004067,55481,"Kirchberg",2000,2011-12-26,"E31238010000000000000017469738277",3326748,1663.374,3327
"593",714004067,55481,"Kirchberg",2000,2011-12-26,"E31238010000000000000017469738278",3326748,1663.374,3327
"594",714004067,55481,"Kirchberg",2000,2011-12-29,"E31238010000000000000017469738279",3326748,1663.374,3327
"595",714004067,55481,"Kirchberg",2000,2011-12-28,"E31238010000000000000017469738280",3326748,1663.374,3327
"596",714004067,55481,"Kirchberg",2000,2012-01-11,"E31238010000000000000017469738282",3326748,1663.374,3327
"597",714004067,55481,"Kirchberg",2050,2012-05-31,"E31238010000000000000017469765718",3409920,1663.3756097561,3410
"598",714004067,55481,"Kirchberg",2050,2012-06-04,"E31238010000000000000017469765723",3409920,1663.3756097561,3410
"599",714004067,55481,"Kirchberg",3170,2014-12-20,"E31238010000000000000017469798730",6175140,1947.99369085173,6175
"600",733101043,55237,"Lonsheim",3370,2012-02-11,"E31238010000000000000017901225101",5821406,1727.42017804154,5821
"601",733101043,55237,"Lonsheim",3370,2012-01-30,"E31238010000000000000017901225106",5821406,1727.42017804154,5821
"602",733101043,55237,"Lonsheim",3370,2012-02-11,"E31238010000000000000017901225107",5821406,1727.42017804154,5821
"603",733101043,55237,"Lonsheim",3370,2012-01-15,"E31238010000000000000017901225108",5821406,1727.42017804154,5821
"604",733101043,55237,"Lonsheim",3370,2012-02-23,"E31238010000000000000017901225109",5821406,1727.42017804154,5821
"605",733101043,55237,"Lonsheim",3370,2012-02-17,"E31238010000000000000017901225110",5821406,1727.42017804154,5821
"606",733101043,55237,"Lonsheim",3370,2012-02-13,"E31238010000000000000017901225111",5821406,1727.42017804154,5821
"607",733101043,55237,"Lonsheim",3370,2012-02-25,"E31238010000000000000017901225112",5821406,1727.42017804154,5821
"608",733101043,55237,"Lonsheim",3370,2012-08-15,"E31238010000000000000017901225115",5821406,1727.42017804154,5821
"609",733101043,55237,"Lonsheim",3370,2012-09-06,"E31238010000000000000017901253468",5821406,1727.42017804154,5821
"610",713700068,56727,"Mayen",2050,2012-03-15,"E31238010000000000000019260122470",4122675,2011.06097560976,4123
"611",713700068,56727,"Mayen",2050,2012-03-17,"E31238010000000000000019260122805",4122675,2011.06097560976,4123
"612",713700068,56727,"Mayen",2050,2012-03-22,"E31238010000000000000019260122806",4122675,2011.06097560976,4123
"613",713700068,56727,"Mayen",2050,2012-03-19,"E31238010000000000000019260122807",4122675,2011.06097560976,4123
"614",713700068,56727,"Mayen",2050,2012-03-17,"E31238010000000000000019260122808",4122675,2011.06097560976,4123
"615",714008144,55469,"Simmern",2300,2012-06-01,"E31238010000000000000019878140147",3503057,1523.06826086957,3503
"616",714008144,55469,"Simmern",2300,2012-08-03,"E31238010000000000000019878140148",3503062,1523.07043478261,3503
"617",714008144,55469,"Simmern",2300,2012-07-13,"E31238010000000000000019878140149",3503062,1523.07043478261,3503
"618",714008144,55469,"Simmern",2300,2012-06-28,"E31238010000000000000019878140150",3503062,1523.07043478261,3503
"619",714008144,55469,"Simmern",2300,2012-06-15,"E31238010000000000000019878142980",3503057,1523.06826086957,3503
"620",714008144,55469,"Simmern",2300,2012-06-22,"E31238010000000000000019878157993",3503062,1523.07043478261,3503
"621",723507137,54311,"Trierweiler",2300,2012-10-10,"E31238010000000000000020051300377",5184012,2253.91826086957,5184
"622",723507137,54311,"Trierweiler",2300,2012-10-31,"E31238010000000000000020051364934",5184055,2253.93695652174,5184
"623",713502042,56814,"Illerich",2000,2012-07-24,"E31238010000000000000020095565693",3981845,1990.9225,3982
"624",713502042,56814,"Illerich",2000,2012-07-24,"E31238010000000000000020097256516",3455971,1727.9855,3456
"625",733907201,67585,"Dorn-Dürkheim",2300,2012-11-08,"E31238010000000000000020589038553",3996516,1737.61565217391,3997
"626",733907201,67585,"Dorn-Dürkheim",2300,2013-03-11,"E31238010000000000000020589068575",4158161,1807.89608695652,4158
"627",733907201,67585,"Dorn-Dürkheim",2300,2012-12-30,"E31238010000000000000020589068576",4158161,1807.89608695652,4158
"628",733907201,67585,"Dorn-Dürkheim",2300,2012-11-16,"E31238010000000000000020589068577",3996516,1737.61565217391,3997
"629",733907201,67585,"Dorn-Dürkheim",2300,2012-11-30,"E31238010000000000000020589068578",3996516,1737.61565217391,3997
"630",733907201,67585,"Dorn-Dürkheim",2300,2013-02-08,"E31238010000000000000020589068579",4158161,1807.89608695652,4158
"631",733907201,67585,"Dorn-Dürkheim",2300,2012-12-14,"E31238010000000000000020589068580",3996516,1737.61565217391,3997
"632",733907201,67585,"Dorn-Dürkheim",2300,2012-11-08,"E31238010000000000000020589068581",3996516,1737.61565217391,3997
"633",733907201,67585,"Dorn-Dürkheim",2300,2013-09-26,"E31238010000000000000020589068582",4071979,1770.42565217391,4072
"634",733907201,67585,"Dorn-Dürkheim",2300,2013-04-18,"E31238010000000000000020589068583",4158161,1807.89608695652,4158
"635",733907201,67585,"Dorn-Dürkheim",2300,2013-09-06,"E31238010000000000000020589068584",4071979,1770.42565217391,4072
"636",733907201,67585,"Dorn-Dürkheim",2300,2012-12-13,"E31238010000000000000020589068585",3996516,1737.61565217391,3997
"637",733907201,67585,"Dorn-Dürkheim",2300,2012-10-26,"E31238010000000000000020589068586",3996516,1737.61565217391,3997
"638",733907201,67585,"Dorn-Dürkheim",2300,2013-09-02,"E31238010000000000000020589068587",4071979,1770.42565217391,4072
"639",723201333,54619,"Üttfeld",2000,2012-11-19,"E31238010000000000000020773624051",4085746,2042.873,4086
"640",714008125,55494,"Rheinböllen",3000,2013-05-03,"E31238010000000000000021070019132",7566322,2522.10733333333,7566
"641",714008125,55494,"Rheinböllen",7580,2012-10-29,"E31238010000000000000021070019134",13558082,1788.66517150396,13558
"642",713311095,55444,"Seibersbach",3050,2013-07-18,"E31238010000000000000021070019135",7566322,2480.76131147541,7566
"643",714008035,55497,"Ellern (Hunsrück)",3000,2013-06-14,"E31238010000000000000021070019138",7566322,2522.10733333333,7566
"644",713311095,55444,"Seibersbach",3000,2013-06-13,"E31238010000000000000021070019140",7566322,2522.10733333333,7566
"645",713311095,55444,"Seibersbach",3050,2013-08-29,"E31238010000000000000021070019141",7566322,2480.76131147541,7566
"646",714008035,55497,"Ellern (Hunsrück)",7580,2012-11-22,"E31238010000000000000021070025246",13558082,1788.66517150396,13558
"647",713311095,55444,"Seibersbach",3050,2013-07-22,"E31238010000000000000021070025250",7566322,2480.76131147541,7566
"648",713311095,55444,"Seibersbach",3000,2013-07-04,"E31238010000000000000021070025253",7566322,2522.10733333333,7566
"649",714008125,55494,"Rheinböllen",7580,2012-12-17,"E31238010000000000000021070025254",13558082,1788.66517150396,13558
"650",714008035,55497,"Ellern (Hunsrück)",7580,2012-12-28,"E31238010000000000000021070025269",13558082,1788.66517150396,13558
"651",714008035,55497,"Ellern (Hunsrück)",7580,2012-11-27,"E31238010000000000000021070025271",13558082,1788.66517150396,13558
"652",714008125,55494,"Rheinböllen",3000,2013-04-14,"E31238010000000000000021070025273",7566322,2522.10733333333,7566
"653",713311025,55444,"Dörrebach",3050,2013-08-19,"E31238010000000000000021070025274",7566322,2480.76131147541,7566
"654",713311025,55444,"Dörrebach",3000,2012-12-13,"E31238010000000000000021070060483",7566322,2522.10733333333,7566
"655",713311095,55444,"Seibersbach",3050,2013-09-16,"E31238010000000000000021070083365",7566322,2480.76131147541,7566
"656",714008027,55494,"Dichtelbach",3050,2013-09-09,"E31238010000000000000021070083374",7566322,2480.76131147541,7566
"657",714008027,55494,"Dichtelbach",3050,2013-09-16,"E31238010000000000000021070084475",7566322,2480.76131147541,7566
"658",733901045,55413,"Oberheimbach",3050,2014-05-09,"E31238010000000000000021070177809",7628463,2501.13540983607,7628
"659",733901045,55413,"Oberheimbach",3050,2014-05-09,"E31238010000000000000021070193150",7628463,2501.13540983607,7628
"660",733901045,55413,"Oberheimbach",3050,2015-01-28,"E31238010000000000000021070199050",6958723,2281.54852459016,6959
"661",714009087,56291,"Lingerhahn",3170,2013-02-20,"E31238010000000000000021093151089",7303087,2303.81293375394,7303
"662",714009087,56291,"Lingerhahn",3370,2013-03-26,"E31238010000000000000021093158907",7156752,2123.66528189911,7157
"663",714009087,56291,"Lingerhahn",3370,2013-02-07,"E31238010000000000000021093158908",7156752,2123.66528189911,7157
"664",714009087,56291,"Lingerhahn",3170,2013-03-15,"E31238010000000000000021093158909",7303087,2303.81293375394,7303
"665",714009087,56291,"Lingerhahn",3170,2013-03-04,"E31238010000000000000021093158910",7303087,2303.81293375394,7303
"666",714009087,56291,"Lingerhahn",3370,2013-03-12,"E31238010000000000000021093158911",7156752,2123.66528189911,7157
"667",714009087,56291,"Lingerhahn",3170,2013-02-18,"E31238010000000000000021093158912",7303087,2303.81293375394,7303
"668",714009087,56291,"Lingerhahn",3170,2012-12-30,"E31238010000000000000021093158913",7303087,2303.81293375394,7303
"669",714009087,56291,"Lingerhahn",3370,2013-05-16,"E31238010000000000000021093177875",7156752,2123.66528189911,7157
"670",714009087,56291,"Lingerhahn",3170,2013-06-13,"E31238010000000000000021093180960",7658755,2416.01104100946,7659
"671",714009087,56291,"Lingerhahn",3170,2013-06-15,"E31238010000000000000021093180962",7658755,2416.01104100946,7659
"672",714009087,56291,"Lingerhahn",3170,2013-06-19,"E31238010000000000000021093180965",7658755,2416.01104100946,7659
"673",714009087,56291,"Lingerhahn",3170,2013-06-07,"E31238010000000000000021093180966",7658755,2416.01104100946,7659
"674",714009087,56291,"Lingerhahn",3170,2013-06-10,"E31238010000000000000021093180967",7658755,2416.01104100946,7659
"675",714009087,56291,"Lingerhahn",3050,2013-10-02,"E31238010000000000000021093184042",7198600,2360.19672131148,7199
"676",714009087,56291,"Lingerhahn",3050,2013-12-16,"E31238010000000000000021093186841",7198600,2360.19672131148,7199
"677",714009087,56291,"Lingerhahn",3370,2013-05-25,"E31238010000000000000021093190264",7156752,2123.66528189911,7157
"678",714009087,56291,"Lingerhahn",3370,2013-05-29,"E31238010000000000000021093190265",7156752,2123.66528189911,7157
"679",723201247,54619,"Kesfeld",2300,2012-09-06,"E31238010000000000000021450735908",5455215,2371.83260869565,5455
"680",714003204,56869,"Mastershausen",2300,2013-02-15,"E31238010000000000000021881171929",4068284,1768.81913043478,4068
"681",714003204,56869,"Mastershausen",2300,2013-02-26,"E31238010000000000000021881557561",3949296,1717.0852173913,3949
"682",714003204,56869,"Mastershausen",2300,2013-03-14,"E31238010000000000000021881571346",3949296,1717.0852173913,3949
"683",714003204,56869,"Mastershausen",2300,2012-12-28,"E31238010000000000000021881571347",4068284,1768.81913043478,4068
"684",714008123,55471,"Reich",3075,2012-11-09,"E31238010000000000000022277370792",6905566,2245.7125203252,6906
"685",713505010,56865,"Blankenrath",3075,2012-12-22,"E31238010000000000000022292206214",7006476,2278.5287804878,7006
"686",713505010,56865,"Blankenrath",3075,2013-01-15,"E31238010000000000000022292270704",7006476,2278.5287804878,7006
"687",713505010,56865,"Blankenrath",3075,2012-12-18,"E31238010000000000000022292270705",7006476,2278.5287804878,7006
"688",723201260,54619,"Lichtenborn",2300,2012-12-28,"E31238010000000000000027452419553",4345366,1889.28956521739,4345
"689",723504037,54317,"Gusterath",2500,2012-12-12,"E31238010000000000000027714787105",5477999,2191.1996,5478
"690",723503106,54331,"Pellingen",2300,2013-02-04,"E31238010000000000000027717626067",5912747,2570.75956521739,5913
"691",723503106,54331,"Pellingen",2300,2013-09-25,"E31238010000000000000027717691254",5912747,2570.75956521739,5913
"692",714004062,55483,"Kappel",800,2014-06-12,"E31238010000000000000028744706169",1439990,1799.9875,1440
"693",713700068,56727,"Mayen",3050,2015-09-02,"E31238010000000000000028780032674",2463882,807.830163934426,2464
"694",713700068,56727,"Mayen",3050,2015-07-01,"E31238010000000000000028780058402",3162074,1036.74557377049,3162
"695",713700068,56727,"Mayen",3050,2015-06-26,"E31238010000000000000028780058403",3182342,1043.39081967213,3182
"696",713700068,56727,"Mayen",3050,2015-06-27,"E31238010000000000000028780058404",3182342,1043.39081967213,3182
"697",713700068,56727,"Mayen",3050,2015-06-29,"E31238010000000000000028780080833",3167093,1038.39114754098,3167
"698",714009005,56291,"Badenhard",2400,2014-11-25,"E31238010000000000000028961522394",7124044,2968.35166666667,7124
"699",714009005,56291,"Badenhard",2400,2014-11-20,"E31238010000000000000028961522400",7124044,2968.35166666667,7124
"700",713502028,56761,"Eulgem",800,2013-05-17,"E31238010000000000000029185206103",1557456,1946.82,1557
"701",723306237,54611,"Scheid",2300,2013-07-24,"E31238010000000000000029306073247",4009588,1743.29913043478,4010
"702",714008144,55469,"Simmern",2350,2015-08-11,"E31238010000000000000031144807471",1759674,748.797446808511,1760
"703",714008144,55469,"Simmern",2350,2015-08-24,"E31238010000000000000031144807475",1683254,716.27829787234,1683
"704",714008144,55469,"Simmern",2350,2015-08-27,"E31238010000000000000031144807476",1617918,688.475744680851,1618
"705",714008144,55469,"Simmern",2350,2015-10-12,"E31238010000000000000031144807477",1187811,505.451489361702,1188
"706",714008144,55469,"Simmern",2300,2013-11-29,"E31238010000000000000031144812791",3822549,1661.97782608696,3823
"707",714008144,55469,"Simmern",2300,2013-08-12,"E31238010000000000000031144871948",3822549,1661.97782608696,3823
"708",714008144,55469,"Simmern",2300,2013-08-16,"E31238010000000000000031144872060",3822549,1661.97782608696,3823
"709",714008144,55469,"Simmern",2300,2013-08-13,"E31238010000000000000031144872062",3822549,1661.97782608696,3823
"710",714008144,55469,"Simmern",2300,2013-12-02,"E31238010000000000000031144872063",3822549,1661.97782608696,3823
"711",714008144,55469,"Simmern",2300,2013-11-20,"E31238010000000000000031144872064",3822549,1661.97782608696,3823
"712",714008144,55469,"Simmern",2300,2013-12-23,"E31238010000000000000031144888142",3822549,1661.97782608696,3823
"713",714008144,55469,"Simmern",2300,2013-12-18,"E31238010000000000000031144888144",3822549,1661.97782608696,3823
"714",714008144,55469,"Simmern",2350,2014-07-24,"E31238010000000000000031144894855",4211757,1792.2370212766,4212
"715",714008144,55469,"Simmern",2350,2014-07-27,"E31238010000000000000031144894856",4211757,1792.2370212766,4212
"716",714008144,55469,"Simmern",2350,2014-07-23,"E31238010000000000000031144894857",4211757,1792.2370212766,4212
"717",714008144,55469,"Simmern",2350,2014-10-07,"E31238010000000000000031144895998",4211757,1792.2370212766,4212
"718",714008144,55469,"Simmern",2350,2014-08-27,"E31238010000000000000031144896000",4211757,1792.2370212766,4212
"719",714008144,55469,"Simmern",2350,2014-09-04,"E31238010000000000000031144896001",4211757,1792.2370212766,4212
"720",714009036,56281,"Emmelshausen",3200,2014-06-25,"E31238010000000000000031300806124",7070560,2209.55,7071
"721",714009036,56281,"Emmelshausen",3200,2014-06-05,"E31238010000000000000031300806125",7070560,2209.55,7071
"722",714009036,56281,"Emmelshausen",3200,2014-06-18,"E31238010000000000000031300806126",7070560,2209.55,7071
