"","gem","plz","ort","leistung","inbetriebnahme","eiccode","bnetznr","anlagenschluessel","menge_kwh","lk_nr","lk_name","flh","menge_mwh","vg_nr","vg_name"
"449",723507501,54298,"Welschbillig",2000,2010-06-25,"11YR00000003039P",10003764,"E31238010000000000000010665858007",3527211,7235,"Trier-Saarburg",1763.6055,3527,"723507","Trier-Land"
"450",723507501,54298,"Welschbillig",2000,2010-06-17,"11YR00000003039P",10003764,"E31238010000000000000010665858008",3527211,7235,"Trier-Saarburg",1763.6055,3527,"723507","Trier-Land"
"451",723501045,54411,"Hermeskeil",1500,2011-03-25,"11YR00000003039P",10003764,"E31238010000000000000011115023665",2708443,7235,"Trier-Saarburg",1805.62866666667,2708,"723501","Hermeskeil"
"452",723501045,54411,"Hermeskeil",1500,2009-12-30,"11YR00000003039P",10003764,"E31238010000000000000011115080695",2553277,7235,"Trier-Saarburg",1702.18466666667,2553,"723501","Hermeskeil"
"453",723501045,54411,"Hermeskeil",1500,2009-12-29,"11YR00000003039P",10003764,"E31238010000000000000011115080697",2553277,7235,"Trier-Saarburg",1702.18466666667,2553,"723501","Hermeskeil"
"454",723206250,54597,"Kleinlangenfeld",800,2010-04-16,"11YR00000003039P",10003764,"E31238010000000000000011154760198",1243756,7232,"Eifelkreis Bitburg-Pr?m",1554.695,1244,"723206","Pr?m"
"455",713502028,56761,"Eulgem",800,2010-06-07,"11YR00000003039P",10003764,"E31238010000000000000011686110338",1497007,7135,"Cochem-Zell",1871.25875,1497,"713502","Kaisersesch"
"456",713502028,56761,"Eulgem",800,2010-06-08,"11YR00000003039P",10003764,"E31238010000000000000011693445364",1449438,7135,"Cochem-Zell",1811.7975,1449,"713502","Kaisersesch"
"457",723306036,54570,"Kalenborn-Scheuern",800,2010-07-09,"11YR00000003039P",10003764,"E31238010000000000000012063458671",996808,7233,"Vulkaneifel",1246.01,997,"723306","Geroldstein"
"458",713502042,56814,"Illerich",2000,2010-08-11,"11YR00000003039P",10003764,"E31238010000000000000012072556951",2610805,7135,"Cochem-Zell",1305.4025,2611,"713502","Kaisersesch"
"459",713502042,56814,"Illerich",2000,2010-07-15,"11YR00000003039P",10003764,"E31238010000000000000012072556954",2610805,7135,"Cochem-Zell",1305.4025,2611,"713502","Kaisersesch"
"460",723206292,54595,"Pittenbach",2000,2010-07-23,"11YR00000003039P",10003764,"E31238010000000000000012373154111",3573159,7232,"Eifelkreis Bitburg-Pr?m",1786.5795,3573,"723206","Pr?m"
"461",723208070,54655,"Kyllburg",2000,2010-08-20,"11YR00000003039P",10003764,"E31238010000000000000012414517207",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"462",723208070,54655,"Kyllburg",2000,2010-08-05,"11YR00000003039P",10003764,"E31238010000000000000012414517209",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"463",723208070,54655,"Kyllburg",2000,2010-08-03,"11YR00000003039P",10003764,"E31238010000000000000012414517212",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"464",723208070,54655,"Kyllburg",2000,2010-08-03,"11YR00000003039P",10003764,"E31238010000000000000012414517213",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"465",723208070,54655,"Kyllburg",2000,2010-07-29,"11YR00000003039P",10003764,"E31238010000000000000012414517226",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"466",723208070,54655,"Kyllburg",2000,2010-07-27,"11YR00000003039P",10003764,"E31238010000000000000012414517229",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"467",723208070,54655,"Kyllburg",2000,2010-08-23,"11YR00000003039P",10003764,"E31238010000000000000012414595385",1767024,7232,"Eifelkreis Bitburg-Pr?m",883.512,1767,"723208","Bitburger Land"
"468",723504085,54318,"Mertesdorf",2300,2012-04-02,"11YR00000003039P",10003764,"E31238010000000000000012637822952",4938506,7235,"Trier-Saarburg",2147.17652173913,4939,"723504","Ruwer"
"469",723504085,54318,"Mertesdorf",2300,2012-02-03,"11YR00000003039P",10003764,"E31238010000000000000012637822953",4938506,7235,"Trier-Saarburg",2147.17652173913,4939,"723504","Ruwer"
"470",723504085,54318,"Mertesdorf",2000,2010-08-19,"11YR00000003039P",10003764,"E31238010000000000000012637880079",4778931,7235,"Trier-Saarburg",2389.4655,4779,"723504","Ruwer"
"471",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P",10003764,"E31238010000000000000013032718701",3558993,7143,"Westerwald",1779.4965,3559,"714302","Hachenburg"
"472",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P",10003764,"E31238010000000000000013032718703",3558993,7143,"Westerwald",1779.4965,3559,"714302","Hachenburg"
"473",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P",10003764,"E31238010000000000000013032718704",3558993,7143,"Westerwald",1779.4965,3559,"714302","Hachenburg"
"474",714302259,57629,"Lochum",2000,2010-11-03,"11YR00000003039P",10003764,"E31238010000000000000013032718705",3558993,7143,"Westerwald",1779.4965,3559,"714302","Hachenburg"
"475",714302259,57629,"Lochum",2000,2010-10-28,"11YR00000003039P",10003764,"E31238010000000000000013032737699",3558993,7143,"Westerwald",1779.4965,3559,"714302","Hachenburg"
"476",714003064,56288,"Kastellaun",2050,2011-02-03,"11YR00000003039P",10003764,"E31238010000000000000013604606370",3670321,7140,"Rhein-Hundsr?ck",1790.40048780488,3670,"714003","Kastellaun"
"477",723508081,54429,"Mandern",800,2010-11-24,"11YR00000003039P",10003764,"E31238010000000000000013698603179",1219158,7235,"Trier-Saarburg",1523.9475,1219,"723508","Saarburg-Kell"
"478",723508081,54429,"Mandern",800,2010-11-12,"11YR00000003039P",10003764,"E31238010000000000000013698603184",1219158,7235,"Trier-Saarburg",1523.9475,1219,"723508","Saarburg-Kell"
"479",723508081,54429,"Mandern",800,2010-11-12,"11YR00000003039P",10003764,"E31238010000000000000013698603185",1219158,7235,"Trier-Saarburg",1523.9475,1219,"723508","Saarburg-Kell"
"480",714009087,56291,"Lingerhahn",2050,2011-03-30,"11YR00000003039P",10003764,"E31238010000000000000013823808944",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"481",714009087,56291,"Lingerhahn",2050,2011-03-22,"11YR00000003039P",10003764,"E31238010000000000000013823817507",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"482",714009087,56291,"Lingerhahn",2050,2011-03-18,"11YR00000003039P",10003764,"E31238010000000000000013823817508",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"483",714009087,56291,"Lingerhahn",2050,2011-03-25,"11YR00000003039P",10003764,"E31238010000000000000013823817509",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"484",714009005,56291,"Badenhard",2050,2010-12-23,"11YR00000003039P",10003764,"E31238010000000000000013823817905",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"485",714009087,56291,"Lingerhahn",2050,2011-01-05,"11YR00000003039P",10003764,"E31238010000000000000013823817907",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"486",714009087,56291,"Lingerhahn",2050,2011-01-28,"11YR00000003039P",10003764,"E31238010000000000000013823817908",4441335,7140,"Rhein-Hundsr?ck",2166.50487804878,4441,"714009","Hundsr?ck-Mittelrhein"
"487",733901062,55425,"Waldalgesheim",2300,2011-05-18,"11YR00000003039P",10003764,"E31238010000000000000013823905752",4078871,7339,"Mainz-Bingen",1773.42217391304,4079,"733901","Rhein-Nahe"
"488",733901062,55425,"Waldalgesheim",2300,2011-05-27,"11YR00000003039P",10003764,"E31238010000000000000013823917675",4078871,7339,"Mainz-Bingen",1773.42217391304,4079,"733901","Rhein-Nahe"
"489",733901062,55425,"Waldalgesheim",2300,2011-05-26,"11YR00000003039P",10003764,"E31238010000000000000013823917677",4078871,7339,"Mainz-Bingen",1773.42217391304,4079,"733901","Rhein-Nahe"
"490",733901062,55425,"Waldalgesheim",2300,2011-05-18,"11YR00000003039P",10003764,"E31238010000000000000013823917678",4078871,7339,"Mainz-Bingen",1773.42217391304,4079,"733901","Rhein-Nahe"
"491",733901062,55425,"Waldalgesheim",3050,2012-10-26,"11YR00000003039P",10003764,"E31238010000000000000013823920866",5721788,7339,"Mainz-Bingen",1875.99606557377,5722,"733901","Rhein-Nahe"
"492",713502045,56759,"Kaisersesch",2000,2011-06-21,"11YR00000003039P",10003764,"E31238010000000000000014024360038",3264099,7135,"Cochem-Zell",1632.0495,3264,"713502","Kaisersesch"
"493",713502045,56759,"Kaisersesch",2000,2011-01-05,"11YR00000003039P",10003764,"E31238010000000000000014024360039",3264099,7135,"Cochem-Zell",1632.0495,3264,"713502","Kaisersesch"
"494",713502045,56759,"Kaisersesch",2000,2011-01-07,"11YR00000003039P",10003764,"E31238010000000000000014024360040",3264099,7135,"Cochem-Zell",1632.0495,3264,"713502","Kaisersesch"
"495",713502045,56759,"Kaisersesch",2000,2011-12-21,"11YR00000003039P",10003764,"E31238010000000000000014024360041",3282018,7135,"Cochem-Zell",1641.009,3282,"713502","Kaisersesch"
"496",713502045,56759,"Kaisersesch",2000,2011-12-27,"11YR00000003039P",10003764,"E31238010000000000000014024360042",3282018,7135,"Cochem-Zell",1641.009,3282,"713502","Kaisersesch"
"497",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P",10003764,"E31238010000000000000014044562753",4796518,7140,"Rhein-Hundsr?ck",2085.44260869565,4797,"714003","Kastellaun"
"498",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P",10003764,"E31238010000000000000014044562755",4796518,7140,"Rhein-Hundsr?ck",2085.44260869565,4797,"714003","Kastellaun"
"499",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P",10003764,"E31238010000000000000014044818637",5151377,7140,"Rhein-Hundsr?ck",2239.72913043478,5151,"714003","Kastellaun"
"500",714003010,56290,"Beltheim",2300,2010-12-24,"11YR00000003039P",10003764,"E31238010000000000000014044818640",5151377,7140,"Rhein-Hundsr?ck",2239.72913043478,5151,"714003","Kastellaun"
"501",713502042,56814,"Illerich",2300,2010-12-15,"11YR00000003039P",10003764,"E31238010000000000000014092258628",3185259,7135,"Cochem-Zell",1384.8952173913,3185,"713502","Kaisersesch"
"502",723201258,54649,"Lauperath",2000,2011-02-11,"11YR00000003039P",10003764,"E31238010000000000000014538613981",5083655,7232,"Eifelkreis Bitburg-Pr?m",2541.8275,5084,"723201","Arzfeld"
"503",713703074,56729,"Monreal",2000,2011-03-23,"11YR00000003039P",10003764,"E31238010000000000000014865212580",3131523,7137,"Mayen-Koblenz",1565.7615,3132,"713703","Vordereifel"
"504",713703074,56729,"Monreal",2000,2011-03-29,"11YR00000003039P",10003764,"E31238010000000000000014865222444",3131523,7137,"Mayen-Koblenz",1565.7615,3132,"713703","Vordereifel"
"505",714009087,56291,"Lingerhahn",2300,2011-06-14,"11YR00000003039P",10003764,"E31238010000000000000015218318566",4065737,7140,"Rhein-Hundsr?ck",1767.71173913043,4066,"714009","Hundsr?ck-Mittelrhein"
"506",714009087,56291,"Lingerhahn",2300,2011-06-21,"11YR00000003039P",10003764,"E31238010000000000000015218318567",4065737,7140,"Rhein-Hundsr?ck",1767.71173913043,4066,"714009","Hundsr?ck-Mittelrhein"
"507",714009087,56291,"Lingerhahn",2300,2011-05-30,"11YR00000003039P",10003764,"E31238010000000000000015218318568",4065737,7140,"Rhein-Hundsr?ck",1767.71173913043,4066,"714009","Hundsr?ck-Mittelrhein"
"508",714009087,56291,"Lingerhahn",2300,2011-07-08,"11YR00000003039P",10003764,"E31238010000000000000015218319095",4065737,7140,"Rhein-Hundsr?ck",1767.71173913043,4066,"714009","Hundsr?ck-Mittelrhein"
"509",714009087,56291,"Lingerhahn",3050,2013-05-29,"11YR00000003039P",10003764,"E31238010000000000000015218346486",6520722,7140,"Rhein-Hundsr?ck",2137.94163934426,6521,"714009","Hundsr?ck-Mittelrhein"
"510",714009087,56291,"Lingerhahn",3050,2013-06-21,"11YR00000003039P",10003764,"E31238010000000000000015218346488",6520722,7140,"Rhein-Hundsr?ck",2137.94163934426,6521,"714009","Hundsr?ck-Mittelrhein"
"511",723106035,54424,"Gielert",2300,2011-06-17,"11YR00000003039P",10003764,"E31238010000000000000015228514816",3728298,7231,"Bernkastel-Wittlich",1620.99913043478,3728,"723106","Thalfang am Erbeskopf"
"512",723106035,54424,"Gielert",2300,2011-06-29,"11YR00000003039P",10003764,"E31238010000000000000015228514817",3728298,7231,"Bernkastel-Wittlich",1620.99913043478,3728,"723106","Thalfang am Erbeskopf"
"513",723106035,54424,"Gielert",2300,2012-05-29,"11YR00000003039P",10003764,"E31238010000000000000015228518435",3728298,7231,"Bernkastel-Wittlich",1620.99913043478,3728,"723106","Thalfang am Erbeskopf"
"514",723507501,54298,"Welschbillig",2300,2011-08-11,"11YR00000003039P",10003764,"E31238010000000000000015252658011",4826593,7235,"Trier-Saarburg",2098.51869565217,4827,"723507","Trier-Land"
"515",723507501,54298,"Welschbillig",2300,2011-08-10,"11YR00000003039P",10003764,"E31238010000000000000015252658014",4826593,7235,"Trier-Saarburg",2098.51869565217,4827,"723507","Trier-Land"
"516",723507501,54298,"Welschbillig",2300,2012-11-17,"11YR00000003039P",10003764,"E31238010000000000000015252658015",4826593,7235,"Trier-Saarburg",2098.51869565217,4827,"723507","Trier-Land"
"517",713104211,56745,"Weibern",2500,2011-06-28,"11YR00000003039P",10003764,"E31238010000000000000015403445487",3206689,7131,"Ahrweiler",1282.6756,3207,"713104","Brohltal"
"518",713104211,56745,"Weibern",2500,2011-06-28,"11YR00000003039P",10003764,"E31238010000000000000015403446541",3206689,7131,"Ahrweiler",1282.6756,3207,"713104","Brohltal"
"519",714004067,55481,"Kirchberg",2300,2011-10-19,"11YR00000003039P",10003764,"E31238010000000000000015868338222",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"520",714004067,55481,"Kirchberg",2300,2011-10-12,"11YR00000003039P",10003764,"E31238010000000000000015868339714",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"521",714004067,55481,"Kirchberg",2300,2011-10-18,"11YR00000003039P",10003764,"E31238010000000000000015868339715",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"522",723201258,54649,"Lauperath",3050,2014-04-07,"11YR00000003039P",10003764,"E31238010000000000000015877515598",6540446,7232,"Eifelkreis Bitburg-Pr?m",2144.40852459016,6540,"723201","Arzfeld"
"523",713104211,56745,"Weibern",2000,2011-08-24,"11YR00000003039P",10003764,"E31238010000000000000016243661581",4577413,7131,"Ahrweiler",2288.7065,4577,"713104","Brohltal"
"524",713704093,56745,"Rieden",2000,2011-08-24,"11YR00000003039P",10003764,"E31238010000000000000016243661584",4577413,7137,"Mayen-Koblenz",2288.7065,4577,"713704","Mendig"
"525",713104211,56745,"Weibern",2000,2011-08-24,"11YR00000003039P",10003764,"E31238010000000000000016243661586",4577413,7131,"Ahrweiler",2288.7065,4577,"713104","Brohltal"
"526",713704093,56745,"Rieden",2000,2011-08-25,"11YR00000003039P",10003764,"E31238010000000000000016243661587",4577413,7137,"Mayen-Koblenz",2288.7065,4577,"713704","Mendig"
"527",713704093,56745,"Rieden",2300,2012-01-27,"11YR00000003039P",10003764,"E31238010000000000000016243661588",3916107,7137,"Mayen-Koblenz",1702.6552173913,3916,"713704","Mendig"
"528",713104211,56745,"Weibern",2300,2012-02-16,"11YR00000003039P",10003764,"E31238010000000000000016243661589",3916107,7131,"Ahrweiler",1702.6552173913,3916,"713104","Brohltal"
"529",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P",10003764,"E31238010000000000000016892432529",3952985,7232,"Eifelkreis Bitburg-Pr?m",1718.68913043478,3953,"723205","S?deifel"
"530",723205122,54675,"Sinspelt",2300,2011-10-27,"11YR00000003039P",10003764,"E31238010000000000000016892437942",3952985,7232,"Eifelkreis Bitburg-Pr?m",1718.68913043478,3953,"723205","S?deifel"
"531",723205122,54675,"Sinspelt",2300,2011-10-13,"11YR00000003039P",10003764,"E31238010000000000000016892437943",4063773,7232,"Eifelkreis Bitburg-Pr?m",1766.85782608696,4064,"723205","S?deifel"
"532",723205122,54675,"Sinspelt",2300,2011-12-01,"11YR00000003039P",10003764,"E31238010000000000000016892437944",3952985,7232,"Eifelkreis Bitburg-Pr?m",1718.68913043478,3953,"723205","S?deifel"
"533",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P",10003764,"E31238010000000000000016892437945",4335031,7232,"Eifelkreis Bitburg-Pr?m",1884.79608695652,4335,"723205","S?deifel"
"534",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P",10003764,"E31238010000000000000016892437946",4335031,7232,"Eifelkreis Bitburg-Pr?m",1884.79608695652,4335,"723205","S?deifel"
"535",723205122,54675,"Sinspelt",2300,2011-10-07,"11YR00000003039P",10003764,"E31238010000000000000016892437947",4020860,7232,"Eifelkreis Bitburg-Pr?m",1748.2,4021,"723205","S?deifel"
"536",723205122,54675,"Sinspelt",2300,2012-02-17,"11YR00000003039P",10003764,"E31238010000000000000016892437948",4335031,7232,"Eifelkreis Bitburg-Pr?m",1884.79608695652,4335,"723205","S?deifel"
"537",723205122,54675,"Sinspelt",2300,2012-02-24,"11YR00000003039P",10003764,"E31238010000000000000016892437949",4335017,7232,"Eifelkreis Bitburg-Pr?m",1884.79,4335,"723205","S?deifel"
"538",723205122,54675,"Sinspelt",2300,2012-02-10,"11YR00000003039P",10003764,"E31238010000000000000016892437950",4335031,7232,"Eifelkreis Bitburg-Pr?m",1884.79608695652,4335,"723205","S?deifel"
"539",723205122,54675,"Sinspelt",2300,2011-12-30,"11YR00000003039P",10003764,"E31238010000000000000016892437951",3738750,7232,"Eifelkreis Bitburg-Pr?m",1625.54347826087,3739,"723205","S?deifel"
"540",723205122,54675,"Sinspelt",2300,2011-12-29,"11YR00000003039P",10003764,"E31238010000000000000016892437952",3738750,7232,"Eifelkreis Bitburg-Pr?m",1625.54347826087,3739,"723205","S?deifel"
"541",723205122,54675,"Sinspelt",2300,2011-09-26,"11YR00000003039P",10003764,"E31238010000000000000016892437953",3738750,7232,"Eifelkreis Bitburg-Pr?m",1625.54347826087,3739,"723205","S?deifel"
"542",723205080,54675,"Mettendorf",2300,2011-09-26,"11YR00000003039P",10003764,"E31238010000000000000016959918840",3906128,7232,"Eifelkreis Bitburg-Pr?m",1698.31652173913,3906,"723205","S?deifel"
"543",714008144,55469,"Simmern",3370,2011-10-12,"11YR00000003039P",10003764,"E31238010000000000000016991762747",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"544",714008144,55469,"Simmern",3370,2011-11-10,"11YR00000003039P",10003764,"E31238010000000000000016991762748",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"545",714008144,55469,"Simmern",3370,2011-10-27,"11YR00000003039P",10003764,"E31238010000000000000016991762749",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"546",714008144,55469,"Simmern",3370,2011-10-25,"11YR00000003039P",10003764,"E31238010000000000000016991762750",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"547",714008144,55469,"Simmern",3370,2011-11-01,"11YR00000003039P",10003764,"E31238010000000000000016991762751",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"548",714008144,55469,"Simmern",3370,2011-11-08,"11YR00000003039P",10003764,"E31238010000000000000016991762752",4960205,7140,"Rhein-Hundsr?ck",1471.87091988131,4960,"714008","Simmern-Rheinb?llen"
"549",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P",10003764,"E31238010000000000000017426823324",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"550",714004067,55481,"Kirchberg",2300,2011-11-10,"11YR00000003039P",10003764,"E31238010000000000000017426823325",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"551",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P",10003764,"E31238010000000000000017426823326",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"552",714004067,55481,"Kirchberg",2300,2011-11-10,"11YR00000003039P",10003764,"E31238010000000000000017426823327",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"553",714004067,55481,"Kirchberg",2300,2011-11-21,"11YR00000003039P",10003764,"E31238010000000000000017426823328",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"554",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P",10003764,"E31238010000000000000017426823330",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"555",714004067,55481,"Kirchberg",2300,2011-12-17,"11YR00000003039P",10003764,"E31238010000000000000017426823331",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"556",714004067,55481,"Kirchberg",2300,2011-12-08,"11YR00000003039P",10003764,"E31238010000000000000017426823332",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"557",714004067,55481,"Kirchberg",2300,2011-11-30,"11YR00000003039P",10003764,"E31238010000000000000017426823334",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"558",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P",10003764,"E31238010000000000000017426823335",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"559",714004067,55481,"Kirchberg",2300,2011-12-23,"11YR00000003039P",10003764,"E31238010000000000000017426823336",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"560",714004067,55481,"Kirchberg",2300,2011-12-15,"11YR00000003039P",10003764,"E31238010000000000000017426823337",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"561",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P",10003764,"E31238010000000000000017426823338",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"562",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P",10003764,"E31238010000000000000017426823339",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"563",714004067,55481,"Kirchberg",2300,2011-11-30,"11YR00000003039P",10003764,"E31238010000000000000017426823340",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"564",714004067,55481,"Kirchberg",2300,2012-02-01,"11YR00000003039P",10003764,"E31238010000000000000017426837219",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"565",714004067,55481,"Kirchberg",2300,2012-02-13,"11YR00000003039P",10003764,"E31238010000000000000017426837220",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"566",714004067,55481,"Kirchberg",2300,2012-02-10,"11YR00000003039P",10003764,"E31238010000000000000017426837221",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"567",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P",10003764,"E31238010000000000000017426837222",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"568",714004067,55481,"Kirchberg",2300,2012-02-10,"11YR00000003039P",10003764,"E31238010000000000000017426837223",4315977,7140,"Rhein-Hundsr?ck",1876.51173913043,4316,"714004","Kirchberg (Hunsr?ck)"
"569",714004067,55481,"Kirchberg",2300,2012-02-07,"11YR00000003039P",10003764,"E31238010000000000000017469737224",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"570",714004067,55481,"Kirchberg",2300,2012-02-07,"11YR00000003039P",10003764,"E31238010000000000000017469738270",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"571",714004067,55481,"Kirchberg",2300,2012-02-01,"11YR00000003039P",10003764,"E31238010000000000000017469738271",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"572",714004067,55481,"Kirchberg",2300,2011-12-29,"11YR00000003039P",10003764,"E31238010000000000000017469738272",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"573",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P",10003764,"E31238010000000000000017469738273",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"574",714004067,55481,"Kirchberg",2300,2011-12-20,"11YR00000003039P",10003764,"E31238010000000000000017469738274",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"575",714004067,55481,"Kirchberg",2300,2011-12-23,"11YR00000003039P",10003764,"E31238010000000000000017469738275",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"576",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P",10003764,"E31238010000000000000017469738276",3641552,7140,"Rhein-Hundsr?ck",1583.28347826087,3642,"714004","Kirchberg (Hunsr?ck)"
"577",714004067,55481,"Kirchberg",2000,2011-12-26,"11YR00000003039P",10003764,"E31238010000000000000017469738277",3142912,7140,"Rhein-Hundsr?ck",1571.456,3143,"714004","Kirchberg (Hunsr?ck)"
"578",714004067,55481,"Kirchberg",2000,2011-12-26,"11YR00000003039P",10003764,"E31238010000000000000017469738278",3142912,7140,"Rhein-Hundsr?ck",1571.456,3143,"714004","Kirchberg (Hunsr?ck)"
"579",714004067,55481,"Kirchberg",2000,2011-12-29,"11YR00000003039P",10003764,"E31238010000000000000017469738279",3142912,7140,"Rhein-Hundsr?ck",1571.456,3143,"714004","Kirchberg (Hunsr?ck)"
"580",714004067,55481,"Kirchberg",2000,2011-12-28,"11YR00000003039P",10003764,"E31238010000000000000017469738280",3142912,7140,"Rhein-Hundsr?ck",1571.456,3143,"714004","Kirchberg (Hunsr?ck)"
"581",714004067,55481,"Kirchberg",2000,2012-01-11,"11YR00000003039P",10003764,"E31238010000000000000017469738282",3142912,7140,"Rhein-Hundsr?ck",1571.456,3143,"714004","Kirchberg (Hunsr?ck)"
"582",714004067,55481,"Kirchberg",2050,2012-05-31,"11YR00000003039P",10003764,"E31238010000000000000017469765718",3280035,7140,"Rhein-Hundsr?ck",1600.01707317073,3280,"714004","Kirchberg (Hunsr?ck)"
