"","gem","plz","ort","leistung","inbetriebnahme","eiccode","bnetznr","anlagenschluessel","menge_kwh"
"750",714003503,56290,"Mörsdorf",2400,2015-11-24,"",10003764,"E31238010000000000000037435291691",6068461
"751",714004094,55481,"Metzenhausen",2350,2014-12-01,"",10003764,"E31238010000000000000037638390723",4327695
"752",723206231,54597,"Habscheid",2300,2015-07-24,"",10003764,"E31238010000000000000038070590875",4981752
"753",723206231,54597,"Habscheid",2300,2014-10-16,"11YR00000003039P",10003764,"E31238010000000000000038070594730",4981752
"754",723208077,54636,"Meckel",2300,2014-12-05,"11YR00000003039P",10003764,"E31238010000000000000038233790237",4172844
"755",723508142,54429,"Waldweiler",3030,2015-03-05,"",10003764,"E31238010000000000000038282502387",10757461
"756",723508142,54429,"Waldweiler",3030,2015-06-26,"",10003764,"E31238010000000000000038282504500",10757461
"757",723508142,54429,"Waldweiler",3030,2015-04-17,"",10003764,"E31238010000000000000038282560047",10757461
"758",723508142,54429,"Waldweiler",3050,2015-02-28,"",10003764,"E31238010000000000000038282560050",10757461
"759",714111036,56370,"Eisighofen",2530,2014-12-16,"",10003764,"E31238010000000000000038328400137",8127701
"760",714111036,56370,"Eisighofen",2530,2015-02-20,"",10003764,"E31238010000000000000038328400138",8127701
"761",714111036,56370,"Eisighofen",2530,2015-03-03,"",10003764,"E31238010000000000000038328400139",8127701
"762",714111036,56370,"Eisighofen",2530,2015-01-31,"",10003764,"E31238010000000000000038328400140",8127701
"763",714111036,56370,"Eisighofen",2530,2015-02-23,"",10003764,"E31238010000000000000038328400141",8127701
"764",714111036,56370,"Eisighofen",2530,2015-03-12,"",10003764,"E31238010000000000000038328400142",8127701
"765",714111036,56370,"Eisighofen",2530,2015-01-27,"",10003764,"E31238010000000000000038328400143",8127701
"766",714111036,56370,"Eisighofen",2530,2015-03-19,"",10003764,"E31238010000000000000038328400144",8127701
"767",714111036,56370,"Eisighofen",2530,2015-03-04,"",10003764,"E31238010000000000000038328400145",8127701
"768",714111036,56370,"Eisighofen",2530,2015-03-14,"",10003764,"E31238010000000000000038328400146",8127701
"769",714111036,56370,"Eisighofen",2530,2015-02-11,"",10003764,"E31238010000000000000038328400147",8127701
"770",714111036,56370,"Eisighofen",2530,2014-12-16,"",10003764,"E31238010000000000000038328491454",8127701
"771",723206231,54597,"Habscheid",500,1998-10-05,"11YR00000003039P",10003764,"E31238010000000000000038538618906",627137
"772",723306036,54570,"Kalenborn-Scheuern",600,2001-10-25,"11YR00000003039P",10003764,"E31238010000000000000039293201236",704339
"773",713502023,56761,"Düngenheim",600,2001-10-08,"11YR00000003039P",10003764,"E31238010000000000000039328709148",673113
"774",713502023,56761,"Düngenheim",600,2001-10-09,"11YR00000003039P",10003764,"E31238010000000000000039328717995",673113
"775",713502023,56761,"Düngenheim",600,2001-10-04,"11YR00000003039P",10003764,"E31238010000000000000039328717996",673113
"776",713502023,56761,"Düngenheim",600,2001-09-27,"11YR00000003039P",10003764,"E31238010000000000000039328717997",673113
"777",714003010,56290,"Beltheim",3000,2015-12-29,"",10003764,"E31238010000000000000039833506083",7475203
"778",723206226,54595,"Weinsheim",1000,2001-11-23,"11YR00000003039P",10003764,"E31238010000000000000039857811484",1403576
"779",723206226,54595,"Weinsheim",1000,2002-03-11,"11YR00000003039P",10003764,"E31238010000000000000039857811485",1403576
"780",723206226,54595,"Weinsheim",1800,2002-03-08,"11YR00000003039P",10003764,"E31238010000000000000039857820597",2363762
"781",723206250,54597,"Kleinlangenfeld",600,2001-12-10,"11YR00000003039P",10003764,"E31238010000000000000040056000033",789602
"782",723206250,54597,"Kleinlangenfeld",600,2001-12-07,"11YR00000003039P",10003764,"E31238010000000000000040057401237",892511
"783",723206250,54597,"Kleinlangenfeld",600,2001-12-11,"11YR00000003039P",10003764,"E31238010000000000000040057421832",892511
"784",723206250,54597,"Kleinlangenfeld",600,2001-12-12,"11YR00000003039P",10003764,"E31238010000000000000040057421833",892511
"785",713704093,56745,"Rieden",660,2001-12-05,"11YR00000003039P",10003764,"E31238010000000000000040482109118",871954
"786",713704093,56745,"Rieden",660,2001-12-07,"11YR00000003039P",10003764,"E31238010000000000000040482118052",871954
"787",713704093,56745,"Rieden",660,2001-12-12,"11YR00000003039P",10003764,"E31238010000000000000040482118053",871954
"788",713704093,56745,"Rieden",660,2001-12-13,"11YR00000003039P",10003764,"E31238010000000000000040482118054",871954
"789",713704093,56745,"Rieden",660,2002-04-10,"11YR00000003039P",10003764,"E31238010000000000000040482118055",871954
"790",714008002,55469,"Altweidelbach",1500,2002-03-28,"11YR00000003039P",10003764,"E31238010000000000000041391801422",1641405
"791",714008002,55469,"Altweidelbach",1000,2002-03-21,"11YR00000003039P",10003764,"E31238010000000000000041391801423",1094272
"792",714008002,55469,"Altweidelbach",1500,2002-04-11,"11YR00000003039P",10003764,"E31238010000000000000041391810142",1641405
"793",723304037,54552,"Katzwinkel",1250,2002-01-21,"11YR00000003039P",10003764,"E31238010000000000000041397901547",1598922
"794",723304003,54552,"Beinhausen",1250,2002-01-21,"11YR00000003039P",10003764,"E31238010000000000000041397917079",1598922
"795",723205069,54675,"Kruchten",1250,2002-05-22,"11YR00000003039P",10003764,"E31238010000000000000042338300055",1318773
"796",723205065,54668,"Kaschenbach",2400,2015-10-15,"",10003764,"E31238010000000000000042414090600",5568774
"797",723301030,54570,"Hinterweiler",1500,2002-06-14,"11YR00000003039P",10003764,"E31238010000000000000042663209086",2901437
"798",723301039,54570,"Kirchweiler",300,2003-11-11,"11YR00000003039P",10003764,"E31238010000000000000042663212307",429597
"799",723301039,54570,"Kirchweiler",1500,2002-06-12,"11YR00000003039P",10003764,"E31238010000000000000042663218057",2901438
"800",723201258,54649,"Lauperath",600,2002-06-06,"11YR00000003039P",10003764,"E31238010000000000000042679611481",902709
"801",723301039,54570,"Kirchweiler",1500,2002-06-27,"11YR00000003039P",10003764,"E31238010000000000000043151609087",2450069
"802",723301039,54570,"Kirchweiler",1500,2002-06-27,"11YR00000003039P",10003764,"E31238010000000000000043151618058",2450069
"803",714004145,55487,"Sohren",1500,2002-07-02,"11YR00000003039P",10003764,"E31238010000000000000043202822365",1662217
"804",714004145,55487,"Sohren",1500,2002-07-04,"11YR00000003039P",10003764,"E31238010000000000000043202822366",1662217
"805",714004145,55487,"Sohren",1500,2002-07-10,"11YR00000003039P",10003764,"E31238010000000000000043202822367",1662217
"806",714004145,55487,"Sohren",1500,2002-06-28,"11YR00000003039P",10003764,"E31238010000000000000043202822368",1662217
"807",714004145,55487,"Sohren",1500,2002-06-27,"11YR00000003039P",10003764,"E31238010000000000000043202838857",1662217
"808",713310057,55568,"Lauschied",850,2002-09-04,"11YR00000003039P",10003764,"E31238010000000000000044433301513",852820
"809",713310057,55568,"Lauschied",850,2002-09-09,"11YR00000003039P",10003764,"E31238010000000000000044433322370",852820
"810",713310057,55568,"Lauschied",850,2002-09-04,"11YR00000003039P",10003764,"E31238010000000000000044433322371",852820
"811",723501047,54421,"Hinzert-Pölert",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044523800085",1786683
"812",723501047,54421,"Hinzert-Pölert",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044523818895",1786683
"813",723501047,54421,"Hinzert-Pölert",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044523818896",1786683
"814",723501047,54421,"Hinzert-Pölert",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044523818897",1786683
"815",714003010,56290,"Beltheim",3050,2015-12-22,"",10003764,"E31238010000000000000044567250622",6422214
"816",714003010,56290,"Beltheim",3050,2015-12-30,"",10003764,"E31238010000000000000044567250627",6422214
"817",723501114,54421,"Reinsfeld",1500,2002-10-15,"11YR00000003039P",10003764,"E31238010000000000000044872517907",1434761
"818",723501114,54421,"Reinsfeld",1500,2002-10-16,"11YR00000003039P",10003764,"E31238010000000000000044872518891",1434761
"819",723501114,54421,"Reinsfeld",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044872518892",1434761
"820",723501114,54421,"Reinsfeld",1500,2002-10-16,"11YR00000003039P",10003764,"E31238010000000000000044872518893",1434761
"821",723501114,54421,"Reinsfeld",1500,2002-11-01,"11YR00000003039P",10003764,"E31238010000000000000044872518894",1434761
"822",723504141,54320,"Waldrach",600,2002-10-01,"11YR00000003039P",10003764,"E31238010000000000000045112601194",984024
"823",723504141,54320,"Waldrach",600,2002-10-01,"11YR00000003039P",10003764,"E31238010000000000000045112614240",984024
"824",723504141,54320,"Waldrach",600,2002-10-01,"11YR00000003039P",10003764,"E31238010000000000000045112618243",984024
"825",723100502,54497,"Morbach",2000,2002-11-07,"11YR00000003039P",10003764,"E31238010000000000000045704800037",1620882
"826",723100502,54497,"Morbach",2000,2002-11-13,"11YR00000003039P",10003764,"E31238010000000000000045704801368",1620882
"827",723106058,54497,"Horath",2000,2003-02-06,"11YR00000003039P",10003764,"E31238010000000000000045704818817",457126
"828",723100502,54497,"Morbach",2000,2002-11-08,"11YR00000003039P",10003764,"E31238010000000000000045704818818",457126
"829",723100502,54497,"Morbach",2000,2003-02-12,"11YR00000003039P",10003764,"E31238010000000000000045704818820",1014974
"830",723100502,54497,"Morbach",2000,2002-11-10,"11YR00000003039P",10003764,"E31238010000000000000045704818821",1080891
"831",723100502,54497,"Morbach",2000,2003-03-14,"11YR00000003039P",10003764,"E31238010000000000000045704818823",1642095
"832",723106123,54424,"Thalfang",1500,2002-12-04,"11YR00000003039P",10003764,"E31238010000000000000046019201366",2239197
"833",723106123,54424,"Thalfang",1500,2002-12-02,"11YR00000003039P",10003764,"E31238010000000000000046019218494",2239197
"834",723106123,54424,"Thalfang",1500,2002-12-05,"11YR00000003039P",10003764,"E31238010000000000000046019218496",2239197
"835",723106123,54424,"Thalfang",1500,2002-12-02,"11YR00000003039P",10003764,"E31238010000000000000046019218497",2239197
"836",723106123,54424,"Thalfang",1500,2002-12-12,"11YR00000003039P",10003764,"E31238010000000000000046019218499",2239197
"837",723106123,54424,"Thalfang",1500,2002-12-13,"11YR00000003039P",10003764,"E31238010000000000000046019218500",2239197
"838",723106123,54424,"Thalfang",1500,2002-12-10,"11YR00000003039P",10003764,"E31238010000000000000046019218501",2239197
"839",723106123,54424,"Thalfang",1500,2002-12-05,"11YR00000003039P",10003764,"E31238010000000000000046019218502",2239197
"840",723106123,54424,"Thalfang",1500,2002-12-05,"11YR00000003039P",10003764,"E31238010000000000000046019218503",2239200
"841",713203036,57520,"Friedewald",1000,2002-12-17,"11YR00000003039P",10003764,"E31238010000000000000046572617024",2434047
"842",723205056,54673,"Hütten",600,2002-12-20,"11YR00000003039P",10003764,"E31238010000000000000046594100038",1019758
"843",723507137,54311,"Trierweiler",1000,2002-12-19,"11YR00000003039P",10003764,"E31238010000000000000046621201359",1662899
"844",723201264,54649,"Manderscheid",1800,2003-03-10,"11YR00000003039P",10003764,"E31238010000000000000047820311488",2399278
"845",723201260,54619,"Lichtenborn",1800,2003-03-19,"11YR00000003039P",10003764,"E31238010000000000000047990201327",2607508
"846",723201260,54619,"Lichtenborn",1500,2003-12-28,"11YR00000003039P",10003764,"E31238010000000000000047990301233",2589450
"847",723201201,54687,"Arzfeld",1500,2003-12-31,"11YR00000003039P",10003764,"E31238010000000000000047990318671",2589450
"848",723304003,54552,"Beinhausen",2000,2003-07-15,"11YR00000003039P",10003764,"E31238010000000000000050236400025",2889320
"849",723304048,54552,"Neichen",2000,2003-08-07,"11YR00000003039P",10003764,"E31238010000000000000050236418040",2889320
"850",723206292,54595,"Pittenbach",1800,2003-10-16,"11YR00000003039P",10003764,"E31238010000000000000050272000030",2116266
"851",723206292,54595,"Pittenbach",1000,2003-07-30,"11YR00000003039P",10003764,"E31238010000000000000050272011489",1175705
"852",723206284,54614,"Oberlauch",600,2003-10-23,"11YR00000003039P",10003764,"E31238010000000000000051980701032",954244
"853",723201201,54687,"Arzfeld",1800,2003-03-21,"11YR00000003039P",10003764,"E31238010000000000000052080300684",2489980
"854",723201201,54687,"Arzfeld",1800,2003-06-11,"11YR00000003039P",10003764,"E31238010000000000000052080300685",2593715
"855",723201201,54687,"Arzfeld",1800,2003-11-07,"11YR00000003039P",10003764,"E31238010000000000000052080300686",2593715
"856",723201201,54687,"Arzfeld",800,2011-03-21,"11YR00000003039P",10003764,"E31238010000000000000052080301988",1342729
"857",723201201,54687,"Arzfeld",2300,2011-09-20,"11YR00000003039P",10003764,"E31238010000000000000052080301990",4104394
"858",723201201,54687,"Arzfeld",1800,2004-07-26,"11YR00000003039P",10003764,"E31238010000000000000052080320622",2593715
"859",723201201,54687,"Arzfeld",1800,2003-11-14,"11YR00000003039P",10003764,"E31238010000000000000052080320626",2593715
"860",723201201,54687,"Arzfeld",1800,2003-11-17,"11YR00000003039P",10003764,"E31238010000000000000052080320627",2593715
"861",723201201,54687,"Arzfeld",1800,2003-11-19,"11YR00000003039P",10003764,"E31238010000000000000052080320628",2593715
"862",723201201,54687,"Arzfeld",1800,2004-07-29,"11YR00000003039P",10003764,"E31238010000000000000052080320629",2723350
"863",713502028,56761,"Eulgem",1500,2003-12-11,"11YR00000003039P",10003764,"E31238010000000000000052924301500",2150681
"864",713502028,56761,"Eulgem",1500,2003-12-11,"11YR00000003039P",10003764,"E31238010000000000000052924311378",2150681
"865",713502028,56761,"Eulgem",1500,2003-12-15,"11YR00000003039P",10003764,"E31238010000000000000052924318045",2150681
"866",713502028,56761,"Eulgem",1500,2003-12-10,"11YR00000003039P",10003764,"E31238010000000000000052924318046",2150681
"867",723206209,54610,"Büdesheim",1800,2004-09-15,"11YR00000003039P",10003764,"E31238010000000000000053202101080",2525016
"868",723306232,54597,"Ormont",1000,2003-11-12,"11YR00000003039P",10003764,"E31238010000000000000053249301550",1028982
"869",723306232,54597,"Ormont",1000,2003-11-12,"11YR00000003039P",10003764,"E31238010000000000000053249318044",1028982
"870",723206223,54597,"Fleringen",1500,2003-12-18,"11YR00000003039P",10003764,"E31238010000000000000053360400560",2270519
"871",723206223,54597,"Fleringen",1500,2003-12-18,"11YR00000003039P",10003764,"E31238010000000000000053360424873",2270519
"872",723206288,54597,"Olzheim",1500,2003-12-28,"11YR00000003039P",10003764,"E31238010000000000000053361901087",2089737
"873",723205128,54673,"Uppershausen",1800,2004-03-13,"11YR00000003039P",10003764,"E31238010000000000000054522000390",3057470
"874",723208071,54655,"Kyllburgweiler",2000,2004-03-16,"11YR00000003039P",10003764,"E31238010000000000000054956500775",2818963
"875",723208071,54655,"Kyllburgweiler",2000,2004-03-28,"11YR00000003039P",10003764,"E31238010000000000000054956524869",2818963
"876",723208071,54655,"Kyllburgweiler",2000,2004-03-12,"11YR00000003039P",10003764,"E31238010000000000000054956524870",2818963
"877",723208071,54655,"Kyllburgweiler",2000,2004-03-12,"11YR00000003039P",10003764,"E31238010000000000000054956524871",2818963
"878",723206226,54595,"Weinsheim",1800,2003-12-23,"11YR00000003039P",10003764,"E31238010000000000000055084501543",2718529
"879",723206226,54595,"Weinsheim",1800,2004-03-30,"11YR00000003039P",10003764,"E31238010000000000000055084518903",2722145
"880",723206226,54595,"Weinsheim",2300,2012-07-27,"11YR00000003039P",10003764,"E31238010000000000000055084518905",3910350
"881",723206302,54597,"Roth",1500,2005-05-11,"11YR00000003039P",10003764,"E31238010000000000000055549227987",2385455
"882",723206302,54597,"Roth",1500,2005-05-11,"11YR00000003039P",10003764,"E31238010000000000000055549250890",2385455
"883",723206302,54597,"Roth",1500,2005-05-26,"11YR00000003039P",10003764,"E31238010000000000000055549250891",2385455
"884",723206302,54597,"Roth",1500,2005-06-01,"11YR00000003039P",10003764,"E31238010000000000000055549250892",2385455
"885",723206302,54597,"Roth",1500,2005-06-02,"11YR00000003039P",10003764,"E31238010000000000000055549250893",1968466
"886",723206302,54597,"Roth",1500,2005-06-02,"11YR00000003039P",10003764,"E31238010000000000000055549250894",2385455
"887",723206302,54597,"Roth",1500,2005-06-09,"11YR00000003039P",10003764,"E31238010000000000000055549250895",2385455
"888",723206302,54597,"Roth",1500,2005-06-11,"11YR00000003039P",10003764,"E31238010000000000000055549250896",1968466
"889",723206302,54597,"Roth",1500,2005-06-16,"11YR00000003039P",10003764,"E31238010000000000000055549250897",1968466
"890",723206302,54597,"Roth",1500,2005-06-23,"11YR00000003039P",10003764,"E31238010000000000000055549250898",1968466
"891",723206302,54597,"Roth",1500,2005-06-23,"11YR00000003039P",10003764,"E31238010000000000000055549250899",1968466
"892",723206302,54597,"Roth",1500,2005-06-28,"11YR00000003039P",10003764,"E31238010000000000000055549250900",1968466
"893",723206302,54597,"Roth",1500,2005-06-29,"11YR00000003039P",10003764,"E31238010000000000000055549250901",1968466
"894",723206302,54597,"Roth",1500,2005-06-30,"11YR00000003039P",10003764,"E31238010000000000000055549250903",1968466
"895",723206302,54597,"Roth",1500,2005-07-06,"11YR00000003039P",10003764,"E31238010000000000000055549250904",1968466
"896",723206302,54597,"Roth",2000,2006-12-19,"11YR00000003039P",10003764,"E31238010000000000000055549250905",3062834
"897",723206302,54597,"Roth",2000,2006-12-29,"11YR00000003039P",10003764,"E31238010000000000000055549250907",2550837
"898",723206302,54597,"Roth",2000,2006-12-21,"11YR00000003039P",10003764,"E31238010000000000000055549250908",3062834
"899",723206302,54597,"Roth",2000,2006-12-27,"11YR00000003039P",10003764,"E31238010000000000000055549250909",3062834
"900",723206302,54597,"Roth",1500,2007-02-18,"11YR00000003039P",10003764,"E31238010000000000000055549250910",2501972
"901",723206302,54597,"Roth",1500,2007-10-10,"11YR00000003039P",10003764,"E31238010000000000000055549250911",2385455
"902",723206302,54597,"Roth",1500,2007-10-11,"11YR00000003039P",10003764,"E31238010000000000000055549250913",2385455
"903",723206302,54597,"Roth",1500,2007-10-17,"11YR00000003039P",10003764,"E31238010000000000000055549250914",2385455
"904",723201221,54597,"Euscheid",2300,2005-12-21,"11YR00000003039P",10003764,"E31238010000000000000056095100950",2443568
"905",723201221,54597,"Euscheid",1300,2005-12-08,"11YR00000003039P",10003764,"E31238010000000000000056095101562",1426133
"906",723201221,54597,"Euscheid",2300,2005-12-18,"11YR00000003039P",10003764,"E31238010000000000000056095101563",2443568
"907",723201221,54597,"Euscheid",2300,2005-12-28,"11YR00000003039P",10003764,"E31238010000000000000056095150931",2443568
"908",723201221,54597,"Euscheid",1300,2005-12-30,"11YR00000003039P",10003764,"E31238010000000000000056095150932",1426133
"909",723201221,54597,"Euscheid",2300,2005-12-31,"11YR00000003039P",10003764,"E31238010000000000000056095150933",2914676
"910",723201221,54597,"Euscheid",2300,2006-02-02,"11YR00000003039P",10003764,"E31238010000000000000056095150935",2914676
"911",723201221,54597,"Euscheid",2300,2006-02-02,"11YR00000003039P",10003764,"E31238010000000000000056095150936",2914676
"912",723201221,54597,"Euscheid",2300,2006-02-06,"11YR00000003039P",10003764,"E31238010000000000000056095150937",2914676
"913",723201221,54597,"Euscheid",2300,2006-02-06,"11YR00000003039P",10003764,"E31238010000000000000056095150938",2914676
"914",723201221,54597,"Euscheid",2300,2006-02-10,"11YR00000003039P",10003764,"E31238010000000000000056095150939",3003139
"915",723201221,54597,"Euscheid",2300,2006-02-12,"11YR00000003039P",10003764,"E31238010000000000000056095150940",3003139
"916",723201221,54597,"Euscheid",2300,2006-02-02,"11YR00000003039P",10003764,"E31238010000000000000056095150941",2443568
"917",723201221,54597,"Euscheid",2300,2006-11-04,"11YR00000003039P",10003764,"E31238010000000000000056095150942",3003136
"918",723201221,54597,"Euscheid",2300,2006-12-08,"11YR00000003039P",10003764,"E31238010000000000000056095150943",3003136
"919",723301046,54558,"Mückeln",1000,2004-09-09,"11YR00000003039P",10003764,"E31238010000000000000057584501030",1659281
"920",723508062,54441,"Kirf",1500,2004-12-22,"11YR00000003039P",10003764,"E31238010000000000000059508601130",3032203
"921",723301061,54552,"Sarmersbach",2000,2004-12-17,"11YR00000003039P",10003764,"E31238010000000000000060000801065",2871295
"922",723301061,54552,"Sarmersbach",2000,2004-12-21,"11YR00000003039P",10003764,"E31238010000000000000060000813188",2871295
"923",723301061,54552,"Sarmersbach",2000,2004-12-28,"11YR00000003039P",10003764,"E31238010000000000000060000813189",2871295
"924",723301061,54552,"Sarmersbach",2000,2004-12-16,"11YR00000003039P",10003764,"E31238010000000000000060002101148",2834883
"925",723301061,54552,"Sarmersbach",2000,2004-12-30,"11YR00000003039P",10003764,"E31238010000000000000060002113190",2834883
"926",723208502,54646,"Hisel",600,2005-01-25,"11YR00000003039P",10003764,"E31238010000000000000060028100621",832779
"927",723208048,54636,"Heilenbach",2000,2005-03-05,"11YR00000003039P",10003764,"E31238010000000000000060638000677",2166963
"928",723208048,54636,"Heilenbach",2000,2005-03-01,"11YR00000003039P",10003764,"E31238010000000000000060638009839",1697045
"929",723208048,54636,"Heilenbach",2000,2005-02-03,"11YR00000003039P",10003764,"E31238010000000000000060638014133",1511661
"930",723208048,54636,"Heilenbach",2000,2004-12-31,"11YR00000003039P",10003764,"E31238010000000000000060638018544",2051869
"931",723208048,54636,"Heilenbach",2000,2005-01-26,"11YR00000003039P",10003764,"E31238010000000000000060638018545",1783304
"932",723208048,54636,"Heilenbach",2000,2004-12-31,"11YR00000003039P",10003764,"E31238010000000000000060638018546",2162913
"933",723208048,54636,"Heilenbach",2000,2004-12-31,"11YR00000003039P",10003764,"E31238010000000000000060638018548",1834775
"934",723208048,54636,"Heilenbach",1500,2006-12-29,"11YR00000003039P",10003764,"E31238010000000000000060638034140",1654901
"935",723208118,54636,"Schleid",1500,2006-11-15,"11YR00000003039P",10003764,"E31238010000000000000060638034141",1670838
"936",713505088,56865,"Walhausen",2000,2005-06-14,"11YR00000003039P",10003764,"E31238010000000000000063819801659",3007366
"937",713505088,56865,"Walhausen",2000,2005-06-22,"11YR00000003039P",10003764,"E31238010000000000000063819801660",3007366
"938",713505088,56865,"Walhausen",2000,2005-06-27,"11YR00000003039P",10003764,"E31238010000000000000063819816953",3007366
"939",723106123,54424,"Thalfang",2300,2005-09-10,"11YR00000003039P",10003764,"E31238010000000000000066298909657",3637699
"940",723106123,54424,"Thalfang",2300,2005-09-23,"11YR00000003039P",10003764,"E31238010000000000000066298917530",3637699
"941",723208502,54646,"Hisel",600,2005-09-20,"11YR00000003039P",10003764,"E31238010000000000000067358518954",714423
"942",723208502,54646,"Hisel",600,2005-09-29,"11YR00000003039P",10003764,"E31238010000000000000067358518955",714423
"943",723208502,54646,"Brimingen",600,2005-09-21,"11YR00000003039P",10003764,"E31238010000000000000067358518956",714423
"944",723208502,54646,"Brimingen",600,2005-09-15,"11YR00000003039P",10003764,"E31238010000000000000067358518958",714423
"945",723508062,54441,"Kirf",1500,2006-02-25,"11YR00000003039P",10003764,"E31238010000000000000069321501133",2564374
"946",723507501,54298,"Welschbillig",1500,2005-12-31,"11YR00000003039P",10003764,"E31238010000000000000069475809395",2080735
"947",723507501,54298,"Welschbillig",1500,2005-12-29,"11YR00000003039P",10003764,"E31238010000000000000069475821478",2294918
"948",723507501,54298,"Welschbillig",1500,2005-12-30,"11YR00000003039P",10003764,"E31238010000000000000069475821480",2403350
"949",723507501,54298,"Welschbillig",1500,2009-12-02,"11YR00000003039P",10003764,"E31238010000000000000069475821494",2403350
"950",723507501,54298,"Welschbillig",1500,2009-12-09,"11YR00000003039P",10003764,"E31238010000000000000069475821495",2403350
"951",723507501,54298,"Welschbillig",2050,2010-07-17,"11YR00000003039P",10003764,"E31238010000000000000069475821496",2810640
"952",723507501,54298,"Welschbillig",2050,2010-07-13,"11YR00000003039P",10003764,"E31238010000000000000069475821497",2810640
"953",723208100,54646,"Olsdorf",2000,2006-03-31,"11YR00000003039P",10003764,"E31238010000000000000070458200850",603816
"954",713502093,56761,"Zettingen",2000,2006-05-16,"11YR00000003039P",10003764,"E31238010000000000000071074223999",1854903
"955",713502093,56761,"Zettingen",2000,2006-05-19,"11YR00000003039P",10003764,"E31238010000000000000071074224000",1854903
"956",713502093,56761,"Zettingen",2000,2006-05-23,"11YR00000003039P",10003764,"E31238010000000000000071074224001",1854903
"957",713502011,56761,"Brachtendorf",2000,2006-05-25,"11YR00000003039P",10003764,"E31238010000000000000071074224002",1854903
"958",713502093,56761,"Zettingen",2000,2006-12-29,"11YR00000003039P",10003764,"E31238010000000000000071074231438",1854903
"959",713505039,56858,"Haserich",1500,2006-12-21,"11YR00000003039P",10003764,"E31238010000000000000073171622754",2284443
"960",713505039,56858,"Haserich",1500,2006-12-19,"11YR00000003039P",10003764,"E31238010000000000000073171622755",2284443
"961",713505039,56858,"Haserich",800,2006-12-19,"11YR00000003039P",10003764,"E31238010000000000000073171630136",1124710
"962",713505039,56858,"Haserich",800,2006-09-15,"11YR00000003039P",10003764,"E31238010000000000000073171630138",1124710
"963",713505039,56858,"Haserich",800,2006-12-22,"11YR00000003039P",10003764,"E31238010000000000000073171630139",1124710
"964",713505039,56858,"Haserich",800,2006-09-20,"11YR00000003039P",10003764,"E31238010000000000000073171630140",1124710
"965",713505039,56858,"Haserich",800,2006-09-22,"11YR00000003039P",10003764,"E31238010000000000000073171630141",1124710
"966",713505039,56858,"Haserich",800,2009-08-04,"11YR00000003039P",10003764,"E31238010000000000000073171654995",1265745
"967",713505039,56858,"Haserich",800,2009-08-06,"11YR00000003039P",10003764,"E31238010000000000000073171654996",1265745
"968",713505039,56858,"Haserich",800,2009-08-19,"11YR00000003039P",10003764,"E31238010000000000000073171654997",1265745
"969",713209071,57520,"Molzhain",2300,2006-11-24,"11YR00000003039P",10003764,"E31238010000000000000074058413748",3503933
"970",713209071,57520,"Molzhain",2300,2006-11-24,"11YR00000003039P",10003764,"E31238010000000000000074058424875",3503933
"971",713209071,57520,"Molzhain",2300,2006-10-16,"11YR00000003039P",10003764,"E31238010000000000000074058424876",3503933
"972",713209071,57520,"Molzhain",2300,2006-11-14,"11YR00000003039P",10003764,"E31238010000000000000074058424877",3503933
"973",713209071,57520,"Molzhain",2300,2006-10-25,"11YR00000003039P",10003764,"E31238010000000000000074058424878",3503933
"974",713209071,57520,"Molzhain",2300,2006-11-15,"11YR00000003039P",10003764,"E31238010000000000000074058424879",3503933
"975",713209071,57520,"Molzhain",2300,2006-10-30,"11YR00000003039P",10003764,"E31238010000000000000074058424880",3503939
"976",723306214,54611,"Hallschlag",2000,2006-10-02,"11YR00000003039P",10003764,"E31238010000000000000074280431244",2631873
"977",723206300,54597,"Rommersheim",1500,2006-10-23,"11YR00000003039P",10003764,"E31238010000000000000074530128826",1902667
"978",713502045,56759,"Kaisersesch",2300,2006-10-08,"11YR00000003039P",10003764,"E31238010000000000000074788500093",3473645
"979",713502045,56759,"Kaisersesch",2300,2006-10-07,"11YR00000003039P",10003764,"E31238010000000000000074788522523",3473645
"980",723508136,54441,"Trassem",1500,2006-12-13,"11YR00000003039P",10003764,"E31238010000000000000075007409393",2502360
"981",723508136,54441,"Trassem",1500,2006-12-13,"11YR00000003039P",10003764,"E31238010000000000000075007409394",2502360
"982",723508136,54441,"Trassem",2000,2007-05-31,"11YR00000003039P",10003764,"E31238010000000000000075007422946",3686939
"983",723508136,54441,"Trassem",2000,2007-06-02,"11YR00000003039P",10003764,"E31238010000000000000075007440882",3686939
"984",723508136,54441,"Trassem",2000,2007-06-06,"11YR00000003039P",10003764,"E31238010000000000000075007440884",3686939
"985",723508136,54441,"Trassem",2000,2007-06-12,"11YR00000003039P",10003764,"E31238010000000000000075007440885",3686939
"986",723508136,54441,"Trassem",1500,2009-02-06,"11YR00000003039P",10003764,"E31238010000000000000075007458464",2502360
"987",723508136,54441,"Trassem",2300,2014-03-21,"11YR00000003039P",10003764,"E31238010000000000000075007472319",4238143
"988",723508136,54441,"Trassem",800,2012-12-20,"11YR00000003039P",10003764,"E31238010000000000000075007472320",1386485
