"","gem","plz","ort","leistung","inbetriebnahme","eiccode","bnetznr","anlagenschluessel","menge_kwh"
"369",723206320,54595,"Watzerath",2000,2007-12-27,"11YR00000003039P","10003764","E31238010000000000000003031635350",2495230
"370",723206320,54595,"Watzerath",2000,2007-11-15,"11YR00000003039P","10003764","E31238010000000000000003031645431",2495230
"371",723206320,54595,"Watzerath",2000,2007-11-19,"11YR00000003039P","10003764","E31238010000000000000003031645432",2495230
"372",723206320,54595,"Watzerath",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003031645433",2495230
"373",723206320,54595,"Watzerath",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003031645434",2495230
"374",723206320,54595,"Watzerath",2000,2007-12-18,"11YR00000003039P","10003764","E31238010000000000000003031645435",2495230
"375",723206320,54595,"Watzerath",2000,2007-12-13,"11YR00000003039P","10003764","E31238010000000000000003031645436",2495230
"376",723206320,54595,"Watzerath",2000,2007-12-18,"11YR00000003039P","10003764","E31238010000000000000003031645437",2495230
"377",723206320,54595,"Watzerath",2000,2007-12-13,"11YR00000003039P","10003764","E31238010000000000000003031645438",2495230
"378",723206320,54595,"Watzerath",2000,2007-11-27,"11YR00000003039P","10003764","E31238010000000000000003031645439",2495230
"379",723206320,54595,"Watzerath",2000,2007-11-27,"11YR00000003039P","10003764","E31238010000000000000003031645440",2495225
"380",723206320,54595,"Watzerath",2000,2007-12-05,"11YR00000003039P","10003764","E31238010000000000000003031645441",2495225
"381",723206320,54595,"Watzerath",2000,2007-11-20,"11YR00000003039P","10003764","E31238010000000000000003031645442",2495225
"382",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290216178",2456546
"383",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290245026",2456546
"384",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290245027",2456546
"385",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290245028",2456546
"386",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290245029",2456544
"387",723206296,54595,"Prüm",2000,2007-12-20,"11YR00000003039P","10003764","E31238010000000000000003290245031",2456544
"388",723507501,54298,"Welschbillig",2000,2007-12-29,"11YR00000003039P","10003764","E31238010000000000000003309412930",3067022
"389",723507501,54298,"Welschbillig",2000,2007-12-28,"11YR00000003039P","10003764","E31238010000000000000003309444520",3067022
"390",723201201,54687,"Arzfeld",2000,2008-05-07,"11YR00000003039P","10003764","E31238010000000000000004616514668",2657124
"391",723201201,54687,"Arzfeld",2000,2008-05-08,"11YR00000003039P","10003764","E31238010000000000000004616542072",2657124
"392",713310057,55568,"Lauschied",2000,2002-12-24,"11YR00000003039P","10003764","E31238010000000000000004660800067",1929954
"393",713502075,56754,"Roes",2000,2008-07-23,"11YR00000003039P","10003764","E31238010000000000000004872343798",3794590
"394",714003010,56290,"Beltheim",2050,2010-12-21,"11YR00000003039P","10003764","E31238010000000000000005793510342",3591130
"395",714003010,56290,"Beltheim",2050,2010-12-21,"11YR00000003039P","10003764","E31238010000000000000005793514019",3591130
"396",714003010,56290,"Beltheim",2050,2010-12-30,"11YR00000003039P","10003764","E31238010000000000000005793514020",3591130
"397",714003010,56290,"Beltheim",2050,2010-12-30,"11YR00000003039P","10003764","E31238010000000000000005793514021",3591130
"398",714003010,56290,"Beltheim",2050,2009-01-15,"11YR00000003039P","10003764","E31238010000000000000005793531818",3473926
"399",714003010,56290,"Beltheim",2050,2009-01-29,"11YR00000003039P","10003764","E31238010000000000000005793558354",3473926
"400",714003010,56290,"Beltheim",2000,2009-01-22,"11YR00000003039P","10003764","E31238010000000000000005793558355",3473926
"401",714003010,56290,"Beltheim",2050,2009-01-19,"11YR00000003039P","10003764","E31238010000000000000005793558356",3473926
"402",714003010,56290,"Beltheim",2000,2009-01-13,"11YR00000003039P","10003764","E31238010000000000000005793558357",3473926
"403",714008144,55469,"Simmern",2000,2008-11-07,"11YR00000003039P","10003764","E31238010000000000000005883130321",2781263
"404",714008144,55469,"Simmern",2000,2008-11-07,"11YR00000003039P","10003764","E31238010000000000000005883156156",2781263
"405",714008144,55469,"Simmern",2000,2008-11-10,"11YR00000003039P","10003764","E31238010000000000000005883156158",2781263
"406",714008144,55469,"Simmern",2000,2008-11-10,"11YR00000003039P","10003764","E31238010000000000000005883156161",2781263
"407",714008144,55469,"Simmern",2000,2008-11-12,"11YR00000003039P","10003764","E31238010000000000000005883156162",2781263
"408",714008144,55469,"Simmern",2000,2008-11-14,"11YR00000003039P","10003764","E31238010000000000000005883156165",2781263
"409",714008144,55469,"Simmern",2000,2008-11-12,"11YR00000003039P","10003764","E31238010000000000000005883156166",2781263
"410",713502045,56759,"Kaisersesch",2000,2009-01-22,"11YR00000003039P","10003764","E31238010000000000000006388746439",3107444
"411",713502045,56759,"Kaisersesch",2000,2009-01-19,"11YR00000003039P","10003764","E31238010000000000000006388746440",3107444
"412",723306036,54570,"Kalenborn-Scheuern",800,2009-01-19,"11YR00000003039P","10003764","E31238010000000000000006535245179",1017182
"413",713502042,56814,"Illerich",1500,2009-03-20,"11YR00000003039P","10003764","E31238010000000000000007278100131",2057412
"414",713502042,56814,"Illerich",1500,2009-03-20,"11YR00000003039P","10003764","E31238010000000000000007278122515",2057412
"415",714003001,56288,"Alterkülz",2000,2009-05-12,"11YR00000003039P","10003764","E31238010000000000000007336849889",2979817
"416",714003001,56288,"Alterkülz",2000,2009-05-04,"11YR00000003039P","10003764","E31238010000000000000007336849890",2979817
"417",714003001,56288,"Alterkülz",2000,2010-08-04,"11YR00000003039P","10003764","E31238010000000000000007336857996",2979817
"418",723208502,54646,"Brimingen",800,2009-05-15,"11YR00000003039P","10003764","E31238010000000000000007736628879",949301
"419",723507501,54298,"Welschbillig",2000,2009-09-24,"11YR00000003039P","10003764","E31238010000000000000007743039721",3200943
"420",723507501,54298,"Welschbillig",2000,2009-06-19,"11YR00000003039P","10003764","E31238010000000000000007743051643",3199264
"421",723507501,54298,"Welschbillig",2000,2009-05-27,"11YR00000003039P","10003764","E31238010000000000000007743051644",3199264
"422",723507501,54298,"Welschbillig",2000,2009-06-03,"11YR00000003039P","10003764","E31238010000000000000007743051645",3199264
"423",723507501,54298,"Welschbillig",2000,2009-06-02,"11YR00000003039P","10003764","E31238010000000000000007743057608",3199264
"424",713502051,56814,"Landkern",2000,2009-08-12,"11YR00000003039P","10003764","E31238010000000000000008589909985",3136237
"425",713502051,56814,"Landkern",2000,2009-08-12,"11YR00000003039P","10003764","E31238010000000000000008589922445",3136237
"426",713502051,56814,"Landkern",2000,2009-08-17,"11YR00000003039P","10003764","E31238010000000000000008589922446",3136237
"427",713502051,56814,"Landkern",2000,2009-08-19,"11YR00000003039P","10003764","E31238010000000000000008589922448",3136237
"428",713502045,56759,"Kaisersesch",2500,2009-12-17,"11YR00000003039P","10003764","E31238010000000000000009847346438",2898131
"429",713502045,56759,"Kaisersesch",2500,2009-12-08,"11YR00000003039P","10003764","E31238010000000000000009847346441",2898131
"430",713502045,56759,"Kaisersesch",2500,2009-12-17,"11YR00000003039P","10003764","E31238010000000000000009847346442",2898134
"431",713502045,56759,"Kaisersesch",2500,2009-12-15,"11YR00000003039P","10003764","E31238010000000000000009847346443",2898134
"432",713502045,56759,"Kaisersesch",2500,2009-12-14,"11YR00000003039P","10003764","E31238010000000000000009847346444",2898134
"433",713502045,56759,"Kaisersesch",2500,2010-06-25,"11YR00000003039P","10003764","E31238010000000000000009847346445",2898134
"434",714003153,56290,"Uhler",2000,2009-12-08,"11YR00000003039P","10003764","E31238010000000000000009948159604",3106190
"435",714003153,56290,"Uhler",2000,2009-12-10,"11YR00000003039P","10003764","E31238010000000000000009948159613",3106190
"436",714003153,56290,"Uhler",2000,2009-12-15,"11YR00000003039P","10003764","E31238010000000000000009948159616",3107121
"437",723507501,54298,"Welschbillig",2000,2009-12-18,"11YR00000003039P","10003764","E31238010000000000000010665858002",3465322
"438",723507501,54298,"Welschbillig",2000,2009-12-18,"11YR00000003039P","10003764","E31238010000000000000010665858004",3465322
"439",723507501,54298,"Welschbillig",2000,2010-06-29,"11YR00000003039P","10003764","E31238010000000000000010665858005",3463240
"440",723507501,54298,"Welschbillig",2000,2010-06-26,"11YR00000003039P","10003764","E31238010000000000000010665858006",3463240
"441",723507501,54298,"Welschbillig",2000,2010-06-25,"11YR00000003039P","10003764","E31238010000000000000010665858007",3465322
"442",723507501,54298,"Welschbillig",2000,2010-06-17,"11YR00000003039P","10003764","E31238010000000000000010665858008",3465322
"443",723501045,54411,"Hermeskeil",1500,2011-03-25,"11YR00000003039P","10003764","E31238010000000000000011115023665",2920402
"444",723501045,54411,"Hermeskeil",1500,2009-12-30,"11YR00000003039P","10003764","E31238010000000000000011115080695",1947521
"445",723501045,54411,"Hermeskeil",1500,2009-12-29,"11YR00000003039P","10003764","E31238010000000000000011115080697",1947521
"446",723206250,54597,"Kleinlangenfeld",800,2010-04-16,"11YR00000003039P","10003764","E31238010000000000000011154760198",1106264
"447",713502028,56761,"Eulgem",800,2010-06-07,"11YR00000003039P","10003764","E31238010000000000000011686110338",1302149
"448",713502028,56761,"Eulgem",800,2010-06-08,"11YR00000003039P","10003764","E31238010000000000000011693445364",1314363
"449",723306036,54570,"Kalenborn-Scheuern",800,2010-07-09,"11YR00000003039P","10003764","E31238010000000000000012063458671",910179
"450",713502042,56814,"Illerich",2000,2010-08-11,"11YR00000003039P","10003764","E31238010000000000000012072556951",2384553
"451",713502042,56814,"Illerich",2000,2010-07-15,"11YR00000003039P","10003764","E31238010000000000000012072556954",2384553
"452",723206292,54595,"Pittenbach",2000,2010-07-23,"11YR00000003039P","10003764","E31238010000000000000012373154111",3372074
"453",723208070,54655,"Kyllburg",2000,2010-08-20,"11YR00000003039P","10003764","E31238010000000000000012414517207",2375106
"454",723208070,54655,"Kyllburg",2000,2010-08-05,"11YR00000003039P","10003764","E31238010000000000000012414517209",2375106
"455",723208070,54655,"Kyllburg",2000,2010-08-03,"11YR00000003039P","10003764","E31238010000000000000012414517212",2375106
"456",723208070,54655,"Kyllburg",2000,2010-08-03,"11YR00000003039P","10003764","E31238010000000000000012414517213",2375106
"457",723208070,54655,"Kyllburg",2000,2010-07-29,"11YR00000003039P","10003764","E31238010000000000000012414517226",2375106
"458",723208070,54655,"Kyllburg",2000,2010-07-27,"11YR00000003039P","10003764","E31238010000000000000012414517229",2375106
"459",723208070,54655,"Kyllburg",2000,2010-08-23,"11YR00000003039P","10003764","E31238010000000000000012414595385",2375106
"460",723504085,54318,"Mertesdorf",2300,2012-04-02,"11YR00000003039P","10003764","E31238010000000000000012637822952",4429512
"461",723504085,54318,"Mertesdorf",2300,2012-02-03,"11YR00000003039P","10003764","E31238010000000000000012637822953",4446166
"462",723504085,54318,"Mertesdorf",2000,2010-08-19,"11YR00000003039P","10003764","E31238010000000000000012637880079",4446166
"463",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P","10003764","E31238010000000000000013032718701",3572148
"464",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P","10003764","E31238010000000000000013032718703",3572148
"465",714302259,57629,"Lochum",2000,2010-10-29,"11YR00000003039P","10003764","E31238010000000000000013032718704",3572148
"466",714302259,57629,"Lochum",2000,2010-11-03,"11YR00000003039P","10003764","E31238010000000000000013032718705",3572148
"467",714302259,57629,"Lochum",2000,2010-10-28,"11YR00000003039P","10003764","E31238010000000000000013032737699",3572148
"468",714003064,56288,"Kastellaun",2050,2011-02-03,"11YR00000003039P","10003764","E31238010000000000000013604606370",3463209
"469",723508081,54429,"Mandern",800,2010-11-24,"11YR00000003039P","10003764","E31238010000000000000013698603179",1193972
"470",723508081,54429,"Mandern",800,2010-11-12,"11YR00000003039P","10003764","E31238010000000000000013698603184",1193972
"471",723508081,54429,"Mandern",800,2010-11-12,"11YR00000003039P","10003764","E31238010000000000000013698603185",1193972
"472",714009087,56291,"Lingerhahn",2050,2011-03-30,"11YR00000003039P","10003764","E31238010000000000000013823808944",3994310
"473",714009087,56291,"Lingerhahn",2050,2011-03-22,"11YR00000003039P","10003764","E31238010000000000000013823817507",3994310
"474",714009087,56291,"Lingerhahn",2050,2011-03-18,"11YR00000003039P","10003764","E31238010000000000000013823817508",3994310
"475",714009087,56291,"Lingerhahn",2050,2011-03-25,"11YR00000003039P","10003764","E31238010000000000000013823817509",3994310
"476",714009005,56291,"Badenhard",2050,2010-12-23,"11YR00000003039P","10003764","E31238010000000000000013823817905",3994310
"477",714009087,56291,"Lingerhahn",2050,2011-01-05,"11YR00000003039P","10003764","E31238010000000000000013823817907",3994310
"478",714009087,56291,"Lingerhahn",2050,2011-01-28,"11YR00000003039P","10003764","E31238010000000000000013823817908",3994310
"479",733901062,55425,"Waldalgesheim",2300,2011-05-18,"11YR00000003039P","10003764","E31238010000000000000013823905752",3872446
"480",733901062,55425,"Waldalgesheim",2300,2011-05-27,"11YR00000003039P","10003764","E31238010000000000000013823917675",3872446
"481",733901062,55425,"Waldalgesheim",2300,2011-05-26,"11YR00000003039P","10003764","E31238010000000000000013823917677",3872446
"482",733901062,55425,"Waldalgesheim",2300,2011-05-18,"11YR00000003039P","10003764","E31238010000000000000013823917678",3872446
"483",733901062,55425,"Waldalgesheim",3050,2012-10-26,"11YR00000003039P","10003764","E31238010000000000000013823920866",5432212
"484",713502045,56759,"Kaisersesch",2000,2011-06-21,"11YR00000003039P","10003764","E31238010000000000000014024360038",2822980
"485",713502045,56759,"Kaisersesch",2000,2011-01-05,"11YR00000003039P","10003764","E31238010000000000000014024360039",2822980
"486",713502045,56759,"Kaisersesch",2000,2011-01-07,"11YR00000003039P","10003764","E31238010000000000000014024360040",2822980
"487",713502045,56759,"Kaisersesch",2000,2011-12-21,"11YR00000003039P","10003764","E31238010000000000000014024360041",2838476
"488",713502045,56759,"Kaisersesch",2000,2011-12-27,"11YR00000003039P","10003764","E31238010000000000000014024360042",2838476
"489",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P","10003764","E31238010000000000000014044562753",4256787
"490",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P","10003764","E31238010000000000000014044562755",4256787
"491",714003010,56290,"Beltheim",2300,2010-12-23,"11YR00000003039P","10003764","E31238010000000000000014044818637",4477376
"492",714003010,56290,"Beltheim",2300,2010-12-24,"11YR00000003039P","10003764","E31238010000000000000014044818640",4477376
"493",713502042,56814,"Illerich",2300,2010-12-15,"11YR00000003039P","10003764","E31238010000000000000014092258628",2769095
"494",723201258,54649,"Lauperath",2000,2011-02-11,"11YR00000003039P","10003764","E31238010000000000000014538613981",4581853
"495",713703074,56729,"Monreal",2000,2011-03-23,"11YR00000003039P","10003764","E31238010000000000000014865212580",2785895
"496",713703074,56729,"Monreal",2000,2011-03-29,"11YR00000003039P","10003764","E31238010000000000000014865222444",2785895
"497",714009087,56291,"Lingerhahn",2300,2011-06-14,"11YR00000003039P","10003764","E31238010000000000000015218318566",3573655
"498",714009087,56291,"Lingerhahn",2300,2011-06-21,"11YR00000003039P","10003764","E31238010000000000000015218318567",3573655
"499",714009087,56291,"Lingerhahn",2300,2011-05-30,"11YR00000003039P","10003764","E31238010000000000000015218318568",3573655
"500",714009087,56291,"Lingerhahn",2300,2011-07-08,"11YR00000003039P","10003764","E31238010000000000000015218319095",3573655
"501",714009087,56291,"Lingerhahn",3050,2013-05-29,"11YR00000003039P","10003764","E31238010000000000000015218346486",5864405
"502",714009087,56291,"Lingerhahn",3050,2013-06-21,"11YR00000003039P","10003764","E31238010000000000000015218346488",5864405
"503",723106035,54424,"Gielert",2300,2011-06-17,"11YR00000003039P","10003764","E31238010000000000000015228514816",3444014
"504",723106035,54424,"Gielert",2300,2011-06-29,"11YR00000003039P","10003764","E31238010000000000000015228514817",3444014
"505",723106035,54424,"Gielert",2300,2012-05-29,"11YR00000003039P","10003764","E31238010000000000000015228518435",3444014
"506",723507501,54298,"Welschbillig",2300,2011-08-11,"11YR00000003039P","10003764","E31238010000000000000015252658011",4553459
"507",723507501,54298,"Welschbillig",2300,2011-08-10,"11YR00000003039P","10003764","E31238010000000000000015252658014",4553459
"508",723507501,54298,"Welschbillig",2300,2012-11-17,"11YR00000003039P","10003764","E31238010000000000000015252658015",4553459
"509",713104211,56745,"Weibern",2500,2011-06-28,"11YR00000003039P","10003764","E31238010000000000000015403445487",2661148
"510",713104211,56745,"Weibern",2500,2011-06-28,"11YR00000003039P","10003764","E31238010000000000000015403446541",2661148
"511",714004067,55481,"Kirchberg",2300,2011-10-19,"11YR00000003039P","10003764","E31238010000000000000015868338222",4047360
"512",714004067,55481,"Kirchberg",2300,2011-10-12,"11YR00000003039P","10003764","E31238010000000000000015868339714",4047360
"513",714004067,55481,"Kirchberg",2300,2011-10-18,"11YR00000003039P","10003764","E31238010000000000000015868339715",4047360
"514",723201258,54649,"Lauperath",3050,2014-04-07,"11YR00000003039P","10003764","E31238010000000000000015877515598",6078943
"515",713104211,56745,"Weibern",2000,2011-08-24,"11YR00000003039P","10003764","E31238010000000000000016243661581",3903910
"516",713704093,56745,"Rieden",2000,2011-08-24,"11YR00000003039P","10003764","E31238010000000000000016243661584",3903910
"517",713104211,56745,"Weibern",2000,2011-08-24,"11YR00000003039P","10003764","E31238010000000000000016243661586",3903910
"518",713704093,56745,"Rieden",2000,2011-08-25,"11YR00000003039P","10003764","E31238010000000000000016243661587",3903910
"519",713704093,56745,"Rieden",2300,2012-01-27,"11YR00000003039P","10003764","E31238010000000000000016243661588",3339906
"520",713104211,56745,"Weibern",2300,2012-02-16,"11YR00000003039P","10003764","E31238010000000000000016243661589",3339906
"521",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P","10003764","E31238010000000000000016892432529",3650888
"522",723205122,54675,"Sinspelt",2300,2011-10-27,"11YR00000003039P","10003764","E31238010000000000000016892437942",3650888
"523",723205122,54675,"Sinspelt",2300,2011-10-13,"11YR00000003039P","10003764","E31238010000000000000016892437943",3791268
"524",723205122,54675,"Sinspelt",2300,2011-12-01,"11YR00000003039P","10003764","E31238010000000000000016892437944",3650888
"525",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P","10003764","E31238010000000000000016892437945",4044340
"526",723205122,54675,"Sinspelt",2300,2011-11-23,"11YR00000003039P","10003764","E31238010000000000000016892437946",4044340
"527",723205122,54675,"Sinspelt",2300,2011-10-07,"11YR00000003039P","10003764","E31238010000000000000016892437947",3778959
"528",723205122,54675,"Sinspelt",2300,2012-02-17,"11YR00000003039P","10003764","E31238010000000000000016892437948",4044340
"529",723205122,54675,"Sinspelt",2300,2012-02-24,"11YR00000003039P","10003764","E31238010000000000000016892437949",4044329
"530",723205122,54675,"Sinspelt",2300,2012-02-10,"11YR00000003039P","10003764","E31238010000000000000016892437950",4044340
"531",723205122,54675,"Sinspelt",2300,2011-12-30,"11YR00000003039P","10003764","E31238010000000000000016892437951",3513820
"532",723205122,54675,"Sinspelt",2300,2011-12-29,"11YR00000003039P","10003764","E31238010000000000000016892437952",3513820
"533",723205122,54675,"Sinspelt",2300,2011-09-26,"11YR00000003039P","10003764","E31238010000000000000016892437953",3513820
"534",723205080,54675,"Mettendorf",2300,2011-09-26,"11YR00000003039P","10003764","E31238010000000000000016959918840",3787106
"535",714008144,55469,"Simmern",3370,2011-10-12,"11YR00000003039P","10003764","E31238010000000000000016991762747",4710762
"536",714008144,55469,"Simmern",3370,2011-11-10,"11YR00000003039P","10003764","E31238010000000000000016991762748",4710762
"537",714008144,55469,"Simmern",3370,2011-10-27,"11YR00000003039P","10003764","E31238010000000000000016991762749",4710762
"538",714008144,55469,"Simmern",3370,2011-10-25,"11YR00000003039P","10003764","E31238010000000000000016991762750",4710762
"539",714008144,55469,"Simmern",3370,2011-11-01,"11YR00000003039P","10003764","E31238010000000000000016991762751",4710762
"540",714008144,55469,"Simmern",3370,2011-11-08,"11YR00000003039P","10003764","E31238010000000000000016991762752",4710762
"541",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P","10003764","E31238010000000000000017426823324",4047360
"542",714004067,55481,"Kirchberg",2300,2011-11-10,"11YR00000003039P","10003764","E31238010000000000000017426823325",4047360
"543",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P","10003764","E31238010000000000000017426823326",4047360
"544",714004067,55481,"Kirchberg",2300,2011-11-10,"11YR00000003039P","10003764","E31238010000000000000017426823327",4047360
"545",714004067,55481,"Kirchberg",2300,2011-11-21,"11YR00000003039P","10003764","E31238010000000000000017426823328",4047360
"546",714004067,55481,"Kirchberg",2300,2011-11-17,"11YR00000003039P","10003764","E31238010000000000000017426823330",4047360
"547",714004067,55481,"Kirchberg",2300,2011-12-17,"11YR00000003039P","10003764","E31238010000000000000017426823331",4047360
"548",714004067,55481,"Kirchberg",2300,2011-12-08,"11YR00000003039P","10003764","E31238010000000000000017426823332",4047360
"549",714004067,55481,"Kirchberg",2300,2011-11-30,"11YR00000003039P","10003764","E31238010000000000000017426823334",4047360
"550",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P","10003764","E31238010000000000000017426823335",4047360
"551",714004067,55481,"Kirchberg",2300,2011-12-23,"11YR00000003039P","10003764","E31238010000000000000017426823336",4047360
"552",714004067,55481,"Kirchberg",2300,2011-12-15,"11YR00000003039P","10003764","E31238010000000000000017426823337",4047360
"553",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P","10003764","E31238010000000000000017426823338",4047360
"554",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P","10003764","E31238010000000000000017426823339",4047360
"555",714004067,55481,"Kirchberg",2300,2011-11-30,"11YR00000003039P","10003764","E31238010000000000000017426823340",4047360
"556",714004067,55481,"Kirchberg",2300,2012-02-01,"11YR00000003039P","10003764","E31238010000000000000017426837219",4047360
"557",714004067,55481,"Kirchberg",2300,2012-02-13,"11YR00000003039P","10003764","E31238010000000000000017426837220",4047360
"558",714004067,55481,"Kirchberg",2300,2012-02-10,"11YR00000003039P","10003764","E31238010000000000000017426837221",4047360
"559",714004067,55481,"Kirchberg",2300,2011-12-30,"11YR00000003039P","10003764","E31238010000000000000017426837222",4047360
"560",714004067,55481,"Kirchberg",2300,2012-02-10,"11YR00000003039P","10003764","E31238010000000000000017426837223",4047360
"561",714004067,55481,"Kirchberg",2300,2012-02-07,"11YR00000003039P","10003764","E31238010000000000000017469737224",3413540
"562",714004067,55481,"Kirchberg",2300,2012-02-07,"11YR00000003039P","10003764","E31238010000000000000017469738270",3413540
"563",714004067,55481,"Kirchberg",2300,2012-02-01,"11YR00000003039P","10003764","E31238010000000000000017469738271",3413540
"564",714004067,55481,"Kirchberg",2300,2011-12-29,"11YR00000003039P","10003764","E31238010000000000000017469738272",3413540
"565",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P","10003764","E31238010000000000000017469738273",3413540
"566",714004067,55481,"Kirchberg",2300,2011-12-20,"11YR00000003039P","10003764","E31238010000000000000017469738274",3413540
"567",714004067,55481,"Kirchberg",2300,2011-12-23,"11YR00000003039P","10003764","E31238010000000000000017469738275",3413540
"568",714004067,55481,"Kirchberg",2300,2011-12-19,"11YR00000003039P","10003764","E31238010000000000000017469738276",3413540
"569",714004067,55481,"Kirchberg",2000,2011-12-26,"11YR00000003039P","10003764","E31238010000000000000017469738277",2854916
"570",714004067,55481,"Kirchberg",2000,2011-12-26,"11YR00000003039P","10003764","E31238010000000000000017469738278",2854916
"571",714004067,55481,"Kirchberg",2000,2011-12-29,"11YR00000003039P","10003764","E31238010000000000000017469738279",2854916
"572",714004067,55481,"Kirchberg",2000,2011-12-28,"11YR00000003039P","10003764","E31238010000000000000017469738280",2854916
"573",714004067,55481,"Kirchberg",2000,2012-01-11,"11YR00000003039P","10003764","E31238010000000000000017469738282",2854916
"574",714004067,55481,"Kirchberg",2050,2012-05-31,"11YR00000003039P","10003764","E31238010000000000000017469765718",2979472
"575",714004067,55481,"Kirchberg",2050,2012-06-04,"11YR00000003039P","10003764","E31238010000000000000017469765723",2979472
"576",714004067,55481,"Kirchberg",3170,2014-12-20,"","10003764","E31238010000000000000017469798730",5557584
"577",733101043,55237,"Lonsheim",3370,2012-02-11,"11YR00000003039P","10003764","E31238010000000000000017901225101",5264702
"578",733101043,55237,"Lonsheim",3370,2012-01-30,"11YR00000003039P","10003764","E31238010000000000000017901225106",5264702
"579",733101043,55237,"Lonsheim",3370,2012-02-11,"11YR00000003039P","10003764","E31238010000000000000017901225107",5264702
"580",733101043,55237,"Lonsheim",3370,2012-01-15,"11YR00000003039P","10003764","E31238010000000000000017901225108",5264702
"581",733101043,55237,"Lonsheim",3370,2012-02-23,"11YR00000003039P","10003764","E31238010000000000000017901225109",5264702
"582",733101043,55237,"Lonsheim",3370,2012-02-17,"11YR00000003039P","10003764","E31238010000000000000017901225110",5264702
"583",733101043,55237,"Lonsheim",3370,2012-02-13,"11YR00000003039P","10003764","E31238010000000000000017901225111",5264702
"584",733101043,55237,"Lonsheim",3370,2012-02-25,"11YR00000003039P","10003764","E31238010000000000000017901225112",5264702
"585",733101043,55237,"Lonsheim",3370,2012-08-15,"11YR00000003039P","10003764","E31238010000000000000017901225115",5264702
"586",733101043,55237,"Lonsheim",3370,2012-09-06,"11YR00000003039P","10003764","E31238010000000000000017901253468",5264702
"587",713700068,56727,"Mayen",2050,2012-03-15,"11YR00000003039P","10003764","E31238010000000000000019260122470",3376117
"588",713700068,56727,"Mayen",2050,2012-03-17,"11YR00000003039P","10003764","E31238010000000000000019260122805",3376117
"589",713700068,56727,"Mayen",2050,2012-03-22,"11YR00000003039P","10003764","E31238010000000000000019260122806",3376117
"590",713700068,56727,"Mayen",2050,2012-03-19,"11YR00000003039P","10003764","E31238010000000000000019260122807",3376117
"591",713700068,56727,"Mayen",2050,2012-03-17,"11YR00000003039P","10003764","E31238010000000000000019260122808",3376117
"592",714008144,55469,"Simmern",2300,2012-06-01,"11YR00000003039P","10003764","E31238010000000000000019878140147",3218302
"593",714008144,55469,"Simmern",2300,2012-08-03,"11YR00000003039P","10003764","E31238010000000000000019878140148",3218308
"594",714008144,55469,"Simmern",2300,2012-07-13,"11YR00000003039P","10003764","E31238010000000000000019878140149",3218308
"595",714008144,55469,"Simmern",2300,2012-06-28,"11YR00000003039P","10003764","E31238010000000000000019878140150",3218308
"596",714008144,55469,"Simmern",2300,2012-06-15,"11YR00000003039P","10003764","E31238010000000000000019878142980",3218302
"597",714008144,55469,"Simmern",2300,2012-06-22,"11YR00000003039P","10003764","E31238010000000000000019878157993",3218308
"598",723507137,54311,"Trierweiler",2300,2012-10-10,"11YR00000003039P","10003764","E31238010000000000000020051300377",4708310
"599",723507137,54311,"Trierweiler",2300,2012-10-31,"11YR00000003039P","10003764","E31238010000000000000020051364934",4708352
"600",713502042,56814,"Illerich",2000,2012-07-24,"11YR00000003039P","10003764","E31238010000000000000020095565693",3124441
"601",713502042,56814,"Illerich",2000,2012-07-24,"11YR00000003039P","10003764","E31238010000000000000020097256516",2992607
"602",733907201,67585,"Dorn-Dürkheim",2300,2012-11-08,"11YR00000003039P","10003764","E31238010000000000000020589038553",3730180
"603",733907201,67585,"Dorn-Dürkheim",2300,2013-03-11,"11YR00000003039P","10003764","E31238010000000000000020589068575",3692371
"604",733907201,67585,"Dorn-Dürkheim",2300,2012-12-30,"11YR00000003039P","10003764","E31238010000000000000020589068576",3692371
"605",733907201,67585,"Dorn-Dürkheim",2300,2012-11-16,"11YR00000003039P","10003764","E31238010000000000000020589068577",3730180
"606",733907201,67585,"Dorn-Dürkheim",2300,2012-11-30,"11YR00000003039P","10003764","E31238010000000000000020589068578",3730180
