"","gem","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh"
"893",723206302,54597,"Roth",1500,2005-05-26,"E31238010000000000000055549250891",2195357
"894",723206302,54597,"Roth",1500,2005-06-01,"E31238010000000000000055549250892",2195357
"895",723206302,54597,"Roth",1500,2005-06-02,"E31238010000000000000055549250893",1811598
"896",723206302,54597,"Roth",1500,2005-06-02,"E31238010000000000000055549250894",2195357
"897",723206302,54597,"Roth",1500,2005-06-09,"E31238010000000000000055549250895",2195357
"898",723206302,54597,"Roth",1500,2005-06-11,"E31238010000000000000055549250896",1811598
"899",723206302,54597,"Roth",1500,2005-06-16,"E31238010000000000000055549250897",1811598
"900",723206302,54597,"Roth",1500,2005-06-23,"E31238010000000000000055549250898",1811598
"901",723206302,54597,"Roth",1500,2005-06-23,"E31238010000000000000055549250899",1811598
"902",723206302,54597,"Roth",1500,2005-06-28,"E31238010000000000000055549250900",1811598
"903",723206302,54597,"Roth",1500,2005-06-29,"E31238010000000000000055549250901",1811598
"904",723206302,54597,"Roth",1500,2005-06-30,"E31238010000000000000055549250903",1811598
"905",723206302,54597,"Roth",1500,2005-07-06,"E31238010000000000000055549250904",1811598
"906",723206302,54597,"Roth",2000,2006-12-19,"E31238010000000000000055549250905",2818756
"907",723206302,54597,"Roth",2000,2006-12-29,"E31238010000000000000055549250907",2347559
"908",723206302,54597,"Roth",2000,2006-12-21,"E31238010000000000000055549250908",2818756
"909",723206302,54597,"Roth",2000,2006-12-27,"E31238010000000000000055549250909",2818756
"910",723206302,54597,"Roth",1500,2007-02-18,"E31238010000000000000055549250910",2302590
"911",723206302,54597,"Roth",1500,2007-10-10,"E31238010000000000000055549250911",2195357
"912",723206302,54597,"Roth",1500,2007-10-11,"E31238010000000000000055549250913",2195357
"913",723206302,54597,"Roth",1500,2007-10-17,"E31238010000000000000055549250914",2195357
"914",723201221,54597,"Euscheid",2300,2005-12-21,"E31238010000000000000056095100950",2455233
"915",723201221,54597,"Euscheid",1300,2005-12-08,"E31238010000000000000056095101562",1457624
"916",723201221,54597,"Euscheid",2300,2005-12-18,"E31238010000000000000056095101563",2455233
"917",723201221,54597,"Euscheid",2300,2005-12-28,"E31238010000000000000056095150931",2455233
"918",723201221,54597,"Euscheid",1300,2005-12-30,"E31238010000000000000056095150932",1457624
"919",723201221,54597,"Euscheid",2300,2005-12-31,"E31238010000000000000056095150933",2943090
"920",723201221,54597,"Euscheid",2300,2006-02-02,"E31238010000000000000056095150935",2943090
"921",723201221,54597,"Euscheid",2300,2006-02-02,"E31238010000000000000056095150936",2943090
"922",723201221,54597,"Euscheid",2300,2006-02-06,"E31238010000000000000056095150937",2943090
"923",723201221,54597,"Euscheid",2300,2006-02-06,"E31238010000000000000056095150938",2943090
"924",723201221,54597,"Euscheid",2300,2006-02-10,"E31238010000000000000056095150939",3032813
"925",723201221,54597,"Euscheid",2300,2006-02-12,"E31238010000000000000056095150940",3032813
"926",723201221,54597,"Euscheid",2300,2006-02-02,"E31238010000000000000056095150941",2455233
"927",723201221,54597,"Euscheid",2300,2006-11-04,"E31238010000000000000056095150942",3032807
"928",723201221,54597,"Euscheid",2300,2006-12-08,"E31238010000000000000056095150943",3032807
"929",723301046,54558,"Mückeln",1000,2004-09-09,"E31238010000000000000057584501030",1563780
"930",723508062,54441,"Kirf",1500,2004-12-22,"E31238010000000000000059508601130",2706407
"931",723301061,54552,"Sarmersbach",2000,2004-12-17,"E31238010000000000000060000801065",2600396
"932",723301061,54552,"Sarmersbach",2000,2004-12-21,"E31238010000000000000060000813188",2600396
"933",723301061,54552,"Sarmersbach",2000,2004-12-28,"E31238010000000000000060000813189",2600396
"934",723301061,54552,"Sarmersbach",2000,2004-12-16,"E31238010000000000000060002101148",2578688
"935",723301061,54552,"Sarmersbach",2000,2004-12-30,"E31238010000000000000060002113190",2578688
"936",723208502,54646,"Hisel",600,2005-01-25,"E31238010000000000000060028100621",773788
"937",723208048,54636,"Heilenbach",2000,2005-03-05,"E31238010000000000000060638000677",1901366
"938",723208048,54636,"Heilenbach",2000,2005-03-01,"E31238010000000000000060638009839",1489044
"939",723208048,54636,"Heilenbach",2000,2005-02-03,"E31238010000000000000060638014133",1326383
"940",723208048,54636,"Heilenbach",2000,2004-12-31,"E31238010000000000000060638018544",1800380
"941",723208048,54636,"Heilenbach",2000,2005-01-26,"E31238010000000000000060638018545",1564729
"942",723208048,54636,"Heilenbach",2000,2004-12-31,"E31238010000000000000060638018546",1897813
"943",723208048,54636,"Heilenbach",2000,2004-12-31,"E31238010000000000000060638018548",1609893
"944",723208048,54636,"Heilenbach",1500,2006-12-29,"E31238010000000000000060638034140",1452063
"945",723208118,54636,"Schleid",1500,2006-11-15,"E31238010000000000000060638034141",1466048
"946",713505088,56865,"Walhausen",2000,2005-06-14,"E31238010000000000000063819801659",2902333
"947",713505088,56865,"Walhausen",2000,2005-06-22,"E31238010000000000000063819801660",2902333
"948",713505088,56865,"Walhausen",2000,2005-06-27,"E31238010000000000000063819816953",2902333
"949",723106123,54424,"Thalfang",2300,2005-09-10,"E31238010000000000000066298909657",3525863
"950",723106123,54424,"Thalfang",2300,2005-09-23,"E31238010000000000000066298917530",3525863
"951",723208502,54646,"Hisel",600,2005-09-20,"E31238010000000000000067358518954",637524
"952",723208502,54646,"Hisel",600,2005-09-29,"E31238010000000000000067358518955",637524
"953",723208502,54646,"Brimingen",600,2005-09-21,"E31238010000000000000067358518956",637524
"954",723208502,54646,"Brimingen",600,2005-09-15,"E31238010000000000000067358518958",637524
"955",723508062,54441,"Kirf",1500,2006-02-25,"E31238010000000000000069321501133",2503080
"956",723507501,54298,"Welschbillig",1500,2005-12-31,"E31238010000000000000069475809395",1885838
"957",723507501,54298,"Welschbillig",1500,2005-12-29,"E31238010000000000000069475821478",2079959
"958",723507501,54298,"Welschbillig",1500,2005-12-30,"E31238010000000000000069475821480",2178235
"959",723507501,54298,"Welschbillig",1500,2009-12-02,"E31238010000000000000069475821494",2178235
"960",723507501,54298,"Welschbillig",1500,2009-12-09,"E31238010000000000000069475821495",2178235
"961",723507501,54298,"Welschbillig",2050,2010-07-17,"E31238010000000000000069475821496",2547372
"962",723507501,54298,"Welschbillig",2050,2010-07-13,"E31238010000000000000069475821497",2547372
"963",723208100,54646,"Olsdorf",2000,2006-03-31,"E31238010000000000000070458200850",1741843
"964",713502093,56761,"Zettingen",2000,2006-05-16,"E31238010000000000000071074223999",1973336
"965",713502093,56761,"Zettingen",2000,2006-05-19,"E31238010000000000000071074224000",1973336
"966",713502093,56761,"Zettingen",2000,2006-05-23,"E31238010000000000000071074224001",1973336
"967",713502011,56761,"Brachtendorf",2000,2006-05-25,"E31238010000000000000071074224002",1973336
"968",713502093,56761,"Zettingen",2000,2006-12-29,"E31238010000000000000071074231438",1973336
"969",713505039,56858,"Haserich",1500,2006-12-21,"E31238010000000000000073171622754",2127489
"970",713505039,56858,"Haserich",1500,2006-12-19,"E31238010000000000000073171622755",2127489
"971",713505039,56858,"Haserich",800,2006-12-19,"E31238010000000000000073171630136",1047434
"972",713505039,56858,"Haserich",800,2006-09-15,"E31238010000000000000073171630138",1047434
"973",713505039,56858,"Haserich",800,2006-12-22,"E31238010000000000000073171630139",1047434
"974",713505039,56858,"Haserich",800,2006-09-20,"E31238010000000000000073171630140",1047434
"975",713505039,56858,"Haserich",800,2006-09-22,"E31238010000000000000073171630141",1047434
"976",713505039,56858,"Haserich",800,2009-08-04,"E31238010000000000000073171654995",1178780
"977",713505039,56858,"Haserich",800,2009-08-06,"E31238010000000000000073171654996",1178780
"978",713505039,56858,"Haserich",800,2009-08-19,"E31238010000000000000073171654997",1178780
"979",713209071,57520,"Molzhain",2300,2006-11-24,"E31238010000000000000074058413748",3192860
"980",713209071,57520,"Molzhain",2300,2006-11-24,"E31238010000000000000074058424875",3192860
"981",713209071,57520,"Molzhain",2300,2006-10-16,"E31238010000000000000074058424876",3192860
"982",713209071,57520,"Molzhain",2300,2006-11-14,"E31238010000000000000074058424877",3192860
"983",713209071,57520,"Molzhain",2300,2006-10-25,"E31238010000000000000074058424878",3192860
"984",713209071,57520,"Molzhain",2300,2006-11-15,"E31238010000000000000074058424879",3192860
"985",713209071,57520,"Molzhain",2300,2006-10-30,"E31238010000000000000074058424880",3192866
"986",723306214,54611,"Hallschlag",2000,2006-10-02,"E31238010000000000000074280431244",2429269
"987",723206300,54597,"Rommersheim",1500,2006-10-23,"E31238010000000000000074530128826",1590257
"988",713502045,56759,"Kaisersesch",2300,2006-10-08,"E31238010000000000000074788500093",3334481
"989",713502045,56759,"Kaisersesch",2300,2006-10-07,"E31238010000000000000074788522523",3334481
"990",723508136,54441,"Trassem",1500,2006-12-13,"E31238010000000000000075007409393",2711846
"991",723508136,54441,"Trassem",1500,2006-12-13,"E31238010000000000000075007409394",2711846
"992",723508136,54441,"Trassem",2000,2007-05-31,"E31238010000000000000075007422946",2812737
"993",723508136,54441,"Trassem",2000,2007-06-02,"E31238010000000000000075007440882",2812737
"994",723508136,54441,"Trassem",2000,2007-06-06,"E31238010000000000000075007440884",2812737
"995",723508136,54441,"Trassem",2000,2007-06-12,"E31238010000000000000075007440885",2812737
"996",723508136,54441,"Trassem",1500,2009-02-06,"E31238010000000000000075007458464",2711846
"997",723508136,54441,"Trassem",2300,2014-03-21,"E31238010000000000000075007472319",4592942
"998",723508136,54441,"Trassem",800,2012-12-20,"E31238010000000000000075007472320",1502555
"999",723507501,54298,"Welschbillig",2000,2006-12-07,"E31238010000000000000075396413356",3147586
"1000",714008068,56291,"Kisselbach",2000,2006-10-09,"E31238010000000000000075954028290",3090126
"1001",714008068,56291,"Kisselbach",2000,2006-10-26,"E31238010000000000000075954046787",3090126
"1002",714008068,56291,"Kisselbach",2300,2006-10-09,"E31238010000000000000075954050979",2735110
"1003",714008068,56291,"Kisselbach",2300,2006-11-08,"E31238010000000000000075954050980",2735110
"1004",714008068,56291,"Kisselbach",2300,2006-11-15,"E31238010000000000000075954050981",2735110
"1005",714008068,56291,"Kisselbach",2300,2006-10-09,"E31238010000000000000075954050982",2735110
"1006",714008068,56291,"Kisselbach",2300,2006-11-30,"E31238010000000000000075954050983",2735110
"1007",714008068,56291,"Kisselbach",2300,2007-02-22,"E31238010000000000000075954050985",2735110
"1008",714008068,56291,"Kisselbach",2300,2007-03-01,"E31238010000000000000075954050986",2735110
"1009",714008068,56291,"Kisselbach",2300,2007-03-12,"E31238010000000000000075954050987",2735110
"1010",714008125,55494,"Rheinböllen",2000,2008-02-08,"E31238010000000000000075954050988",3095065
"1011",714008125,55494,"Rheinböllen",2000,2008-02-19,"E31238010000000000000075954050989",3095065
"1012",714008125,55494,"Rheinböllen",2000,2008-02-21,"E31238010000000000000075954050990",3095065
"1013",714008125,55494,"Rheinböllen",2000,2008-02-22,"E31238010000000000000075954050991",3095065
"1014",714003204,56869,"Mastershausen",2000,2007-06-29,"E31238010000000000000076713230900",3276120
"1015",714003204,56869,"Mastershausen",2000,2007-07-06,"E31238010000000000000076713250972",3276120
"1016",714003204,56869,"Mastershausen",2000,2007-07-17,"E31238010000000000000076713250973",3276120
"1017",714003204,56869,"Mastershausen",2000,2007-08-01,"E31238010000000000000076713250974",3276120
"1018",714003204,56869,"Mastershausen",2000,2007-08-03,"E31238010000000000000076713250975",3130359
"1019",714003204,56869,"Mastershausen",2000,2007-08-09,"E31238010000000000000076713250976",3130359
"1020",714003204,56869,"Mastershausen",2000,2007-08-10,"E31238010000000000000076713250977",3421684
"1021",714003204,56869,"Mastershausen",2300,2010-09-07,"E31238010000000000000076713293227",4107330
"1022",714003204,56869,"Mastershausen",2300,2010-08-26,"E31238010000000000000076713293229",4231076
"1023",714003204,56869,"Mastershausen",2300,2010-08-26,"E31238010000000000000076713293828",4231076
"1024",714004159,55491,"Wahlenau",600,1997-12-22,"E31238010000010120000008484301512",659198
"1025",714008027,55494,"Dichtelbach",1500,1999-08-01,"E31238010000010120000008529201417",2180953.55
"1026",714008027,55494,"Dichtelbach",1800,2000-11-01,"E31238010000010120000008529201418",2188967.06
"1027",714008027,55494,"Dichtelbach",2000,2005-10-19,"E31238010000010120000008529219428",4212550.4
"1028",723205225,54298,"Gilzem",1000,2000-06-30,"E31238010000010170000000298001456",956154
"1029",723507137,54311,"Trierweiler",600,2002-08-01,"E31238010000010170000001425918849",704807
"1030",723503106,54331,"Pellingen",1300,1999-12-16,"E31238010000010170000001432601324",1833553
"1031",723503106,54331,"Pellingen",1300,1999-12-16,"E31238010000010170000001432611721",1724751
"1032",723508072,54316,"Lampaden",1500,2002-02-07,"E31238010000010170000001432618384",1849674
"1033",723508072,54316,"Lampaden",1300,1999-12-16,"E31238010000010170000001432618841",1617287
"1034",723508072,54316,"Lampaden",1300,1999-12-16,"E31238010000010170000001432618842",1558188
"1035",723508072,54316,"Lampaden",1300,2000-07-15,"E31238010000010170000001432618843",1470873
"1036",723504037,54317,"Gusterath",1300,2000-12-28,"E31238010000010170000001432618844",1504458
"1037",723508072,54316,"Lampaden",1500,2001-12-30,"E31238010000010170000001432618846",1873853
"1038",723504037,54317,"Gusterath",660,1999-09-01,"E31238010000010170000002251800039",940590
"1039",723504037,54317,"Gusterath",660,1999-09-01,"E31238010000010170000002251818492",940590
"1040",723504037,54317,"Gusterath",660,2000-08-24,"E31238010000010170000002251818493",940590
"1041",723504037,54317,"Gusterath",270,1995-04-21,"E31238010000010170000002253311482",359927
"1042",723504141,54320,"Waldrach",600,2002-10-04,"E31238010000010170000002744400397",912377
"1043",723504141,54320,"Waldrach",600,2002-10-02,"E31238010000010170000002744418233",912377
"1044",723504141,54320,"Waldrach",600,2002-10-01,"E31238010000010170000002744418234",912377
"1045",723106204,54426,"Heidenburg",1500,2001-03-06,"E31238010000010170000007159000626",1784890
"1046",723304212,53539,"Gelenberg",1500,2001-03-22,"E31238010000010212000000177909116",1971565
"1047",723304010,54552,"Boxberg",1500,2001-03-15,"E31238010000010212000000177918047",1971565
"1048",713310065,55590,"Meisenheim",1500,2001-11-08,"E31238010000020120000002354110152",1426551
"1049",713310065,55590,"Meisenheim",2000,2002-01-15,"E31238010000020120000002354110153",1792239
"1050",714008079,56288,"Laubach",1000,1998-03-10,"E31238010000020120000007466700057",1010930
"1051",714003010,56290,"Beltheim",600,1997-06-20,"E31238010000020120000007635809808",750376
"1052",723101070,54483,"Kleinich",1000,1999-03-10,"E31238010000020170000000172817172",1398189
"1053",723208048,54636,"Heilenbach",510,1997-06-10,"E31238010000020170000006822801191",452762
"1054",723208313,54655,"Steinborn",270,1995-08-25,"E31238010000020170000007828501185",236735
"1055",723205068,54673,"Koxhausen",500,1994-09-07,"E31238010000020170000008995100041",568159
"1056",723205056,54673,"Hütten",500,1994-09-06,"E31238010000020170000008995119010",568159
"1057",723205056,54673,"Hütten",500,1994-06-14,"E31238010000020170000008995119012",568159
"1058",723205068,54673,"Koxhausen",500,1994-03-25,"E31238010000020170000009043109633",560251
"1059",723205068,54673,"Koxhausen",500,1994-03-24,"E31238010000020170000009043119002",560251
"1060",723205068,54673,"Koxhausen",500,1994-06-09,"E31238010000020170000009043119003",560251
"1061",723205073,54673,"Leimbach",500,1994-10-04,"E31238010000020170000009048200040",554037
"1062",723205073,54673,"Leimbach",500,1994-10-04,"E31238010000020170000009048219013",554037
"1063",723205088,54673,"Neuerburg",500,1995-05-31,"E31238010000020170000009179900042",682158
"1064",723205088,54673,"Neuerburg",500,1995-05-18,"E31238010000020170000009179919015",682155
"1065",723205088,54673,"Neuerburg",500,1995-05-23,"E31238010000020170000009179919016",682158
"1066",723205088,54673,"Neuerburg",500,1995-05-31,"E31238010000020170000009179919018",682158
"1067",723205122,54675,"Sinspelt",1000,2001-01-19,"E31238010000020170000009529211700",1223413
"1068",723205122,54675,"Sinspelt",1000,2000-12-28,"E31238010000020170000009529211702",1223410
"1069",723205122,54675,"Sinspelt",1000,2000-12-20,"E31238010000020170000009529211703",1223413
"1070",723205122,54675,"Sinspelt",1000,2000-12-21,"E31238010000020170000009529218880",1223413
"1071",723205122,54675,"Sinspelt",1000,2000-12-22,"E31238010000020170000009529218881",1223410
"1072",723205122,54675,"Sinspelt",1000,2000-12-20,"E31238010000020170000009529218882",1223413
"1073",723205122,54675,"Sinspelt",1000,2000-12-20,"E31238010000020170000009529218883",1223410
"1074",723205122,54675,"Sinspelt",1000,2000-12-21,"E31238010000020170000009529218884",1223413
"1075",723205122,54675,"Sinspelt",1000,2000-12-22,"E31238010000020170000009529218885",1223413
"1076",723205122,54675,"Sinspelt",1000,2000-12-20,"E31238010000020170000009529218886",1223413
"1077",723205122,54675,"Sinspelt",1500,2001-11-05,"E31238010000020170000009529227090",1773381
"1078",723205122,54675,"Sinspelt",2000,2011-05-17,"E31238010000020170000009529227178",3049381
"1079",723205122,54675,"Sinspelt",1300,2002-07-01,"E31238010000020170000009529434415",902347
"1080",723205122,54675,"Sinspelt",1300,2002-06-29,"E31238010000020170000009529434417",902347
"1081",723206226,54595,"Weinsheim",500,1998-04-23,"E31238010000030212000000318501209",603631
"1082",723206226,54595,"Weinsheim",500,1998-04-22,"E31238010000030212000000318518850",603631
"1083",723206223,54597,"Fleringen",600,2000-10-06,"E31238010000030212000000430411715",868756
"1084",723206223,54597,"Fleringen",600,2000-10-09,"E31238010000030212000000430418902",868756
"1085",723206231,54597,"Habscheid",600,1995-02-01,"E31238010000030212000000491111480",512261
"1086",723206231,54597,"Habscheid",600,1995-02-01,"E31238010000030212000000491122555",512261
"1087",723206231,54597,"Habscheid",600,1999-12-06,"E31238010000030212000000492518909",601915
"1088",723206290,54595,"Orlenbach",500,1998-09-30,"E31238010000030212000000558701424",494356
"1089",723206288,54597,"Olzheim",600,1998-01-31,"E31238010000030212000000560611694",804219
"1090",723206288,54597,"Olzheim",600,1998-01-31,"E31238010000030212000000560618337",804219
"1091",723306232,54597,"Ormont",1000,2000-04-26,"E31238010000030212000000629009141",1280453
"1092",723306232,54597,"Ormont",500,1999-06-30,"E31238010000030212000000629009142",640226
"1093",723306232,54597,"Ormont",300,1991-07-11,"E31238010000030212000000630301215",122780
"1094",723306232,54597,"Ormont",300,1991-07-11,"E31238010000030212000000630310551",122780
"1095",723306232,54597,"Ormont",300,1991-07-11,"E31238010000030212000000630311806",122780
"1096",723306232,54597,"Ormont",300,1993-02-09,"E31238010000030212000000630318067",122780
"1097",723306232,54597,"Ormont",300,1993-02-09,"E31238010000030212000000630318068",122780
"1098",723306232,54597,"Ormont",300,1993-02-09,"E31238010000030212000000630318069",122780
"1099",723306232,54597,"Ormont",300,1993-02-09,"E31238010000030212000000630318070",122780
"1100",723201293,54597,"Plütscheid",500,1998-12-01,"E31238010000030212000000704401224",800219
"1101",723201293,54597,"Plütscheid",500,1998-12-01,"E31238010000030212000000704402583",800219
"1102",723201293,54597,"Plütscheid",1500,1998-12-01,"E31238010000030212000000704418670",2400658
"1103",723206307,54597,"Seiwerath",600,1998-11-19,"E31238010000030212000000859901229",578687
"1104",723206307,54597,"Seiwerath",600,1999-06-10,"E31238010000030212000000861201449",769908
"1105",723206307,54597,"Seiwerath",600,1999-06-11,"E31238010000030212000000861219019",769908
"1106",723306214,54611,"Hallschlag",1000,2000-05-12,"E31238010000030212000001159009088",1211684
"1107",723306214,54611,"Hallschlag",600,2001-01-25,"E31238010000030212000001159009089",645647
"1108",723306214,54611,"Hallschlag",600,2001-01-29,"E31238010000030212000001159018038",645647
"1109",723306214,54611,"Hallschlag",600,2002-03-18,"E31238010000030212000001159018039",645647
"1110",723306214,54611,"Hallschlag",500,1998-06-22,"E31238010000030212000001160302382",673011
"1111",723306214,54611,"Hallschlag",1500,2000-10-19,"E31238010000030212000001160302383",2019033
"1112",723306214,54611,"Hallschlag",500,1998-06-24,"E31238010000030212000001160310727",673011
"1113",723306214,54611,"Hallschlag",500,1998-07-06,"E31238010000030212000001161109134",666138
"1114",723306214,54611,"Hallschlag",500,1998-06-12,"E31238010000030212000001161901230",696345
"1115",723306214,54611,"Hallschlag",500,1998-06-28,"E31238010000030212000001161911805",696345
"1116",723306214,54611,"Hallschlag",500,1997-06-04,"E31238010000030212000001162701234",613090
"1117",723306214,54611,"Hallschlag",500,1997-06-04,"E31238010000030212000001162718041",613090
"1118",723306214,54611,"Hallschlag",500,1997-06-20,"E31238010000030212000001163501216",646790
"1119",723306214,54611,"Hallschlag",500,1997-06-06,"E31238010000030212000001164301226",730534
"1120",723306214,54611,"Hallschlag",1000,1998-12-16,"E31238010000030212000001165318727",1420782
"1121",723306214,54611,"Hallschlag",1500,2006-02-01,"E31238010000030212000001165320345",1957100
"1122",723306214,54611,"Hallschlag",1500,2006-11-16,"E31238010000030212000001165323310",1957100
"1123",723306214,54611,"Hallschlag",1500,2006-11-28,"E31238010000030212000001165323311",1957100
"1124",723306214,54611,"Hallschlag",1500,2007-04-25,"E31238010000030212000001165323312",1957100
"1125",723306214,54611,"Hallschlag",1500,2007-04-20,"E31238010000030212000001165323314",1957100
"1126",723306214,54611,"Hallschlag",1500,2006-01-21,"E31238010000030212000001165323315",1957100
"1127",723306214,54611,"Hallschlag",2300,2011-03-30,"E31238010000030212000001165323316",3675862
"1128",723306214,54611,"Hallschlag",2300,2011-12-14,"E31238010000030212000001165323318",3675862
"1129",723306214,54611,"Hallschlag",1000,1999-12-29,"E31238010000030212000001165350614",1420782
"1130",723306214,54611,"Hallschlag",1000,1999-12-28,"E31238010000030212000001165350615",1420782
"1131",723306214,54611,"Hallschlag",1000,1999-12-30,"E31238010000030212000001165350616",1420782
"1132",723306214,54611,"Hallschlag",1000,2000-02-29,"E31238010000030212000001165350617",1420782
"1133",723306214,54611,"Hallschlag",1000,2000-03-02,"E31238010000030212000001165350618",1420782
"1134",723306214,54611,"Hallschlag",1000,2000-03-28,"E31238010000030212000001165350619",1420782
"1135",723306214,54611,"Hallschlag",1000,2000-03-30,"E31238010000030212000001165350620",1420782
"1136",723306214,54611,"Hallschlag",1000,2000-04-13,"E31238010000030212000001165350621",1420782
"1137",723306214,54611,"Hallschlag",1000,2000-04-14,"E31238010000030212000001165350622",1420782
"1138",723306214,54611,"Hallschlag",1000,2000-04-17,"E31238010000030212000001165350623",1420782
"1139",723306214,54611,"Hallschlag",1000,2000-10-26,"E31238010000030212000001165350624",1294997
"1140",723306214,54611,"Hallschlag",1000,2000-11-01,"E31238010000030212000001165350625",1294997
"1141",723306214,54611,"Hallschlag",1000,2000-12-01,"E31238010000030212000001165350626",1420782
"1142",723306214,54611,"Hallschlag",1500,2000-12-16,"E31238010000030212000001165350627",1965158
"1143",723306214,54611,"Hallschlag",1500,2000-12-18,"E31238010000030212000001165350628",1965158
"1144",723306214,54611,"Hallschlag",1500,2000-12-20,"E31238010000030212000001165350629",1965158
"1145",723306214,54611,"Hallschlag",1500,2000-12-21,"E31238010000030212000001165350630",1965158
"1146",723306214,54611,"Hallschlag",1500,2000-12-21,"E31238010000030212000001165350631",1965158
"1147",723306214,54611,"Hallschlag",1500,2000-12-21,"E31238010000030212000001165350632",1965158
"1148",723306214,54611,"Hallschlag",1500,2000-12-28,"E31238010000030212000001165350633",1965158
"1149",723306214,54611,"Hallschlag",1500,2000-12-28,"E31238010000030212000001165350634",1965158
"1150",723306214,54611,"Hallschlag",1500,2000-12-29,"E31238010000030212000001165350635",1965158
"1151",723306214,54611,"Hallschlag",1000,2001-09-11,"E31238010000030212000001165350636",1294997
"1152",723306214,54611,"Hallschlag",1500,2002-08-19,"E31238010000030212000001165350637",2230008
"1153",723306214,54611,"Hallschlag",1500,2002-08-19,"E31238010000030212000001165350638",2227048
"1154",723306214,54611,"Hallschlag",1500,2002-08-20,"E31238010000030212000001165350639",2230008
"1155",723306214,54611,"Hallschlag",1800,2004-04-08,"E31238010000030212000001165350640",2230008
"1156",723306214,54611,"Hallschlag",1800,2004-04-22,"E31238010000030212000001165350641",2230008
"1157",723306237,54611,"Scheid",1500,1997-12-23,"E31238010000030212000001174009128",1247452
"1158",723306237,54611,"Scheid",600,1999-04-21,"E31238010000030212000001174009131",708529
"1159",723206327,54614,"Winringen",500,1998-01-01,"E31238010000030212000001384101214",686055
"1160",723206327,54614,"Winringen",500,1998-01-01,"E31238010000030212000001384118673",686055
"1161",723206327,54614,"Winringen",600,1999-01-01,"E31238010000030212000001384118675",807726
"1162",723206327,54614,"Winringen",1500,2001-01-01,"E31238010000030212000001384118676",2592256
"1163",723201234,54617,"Harspelt",250,1994-11-01,"E31238010000030212000001442711726",235877
"1164",723206231,54597,"Habscheid",600,2002-08-06,"E31238010000030212000001534400517",708342
"1165",723206231,54597,"Habscheid",500,1998-03-16,"E31238010000030212000001534400518",601642
"1166",723206231,54597,"Habscheid",600,1999-12-01,"E31238010000030212000001534456471",708342
"1167",723206231,54597,"Habscheid",600,1999-11-30,"E31238010000030212000001534456473",708342
"1168",723304242,56767,"Uersfeld",1000,2000-12-19,"E31238010000030212000002017518048",540035
"1169",723304224,56767,"Lirstal",1000,2000-09-01,"E31238010000030212000002108801238",1039351
"1170",723304224,56767,"Lirstal",1000,2000-09-01,"E31238010000030212000002108818056",1039351
"1171",713203113,57586,"Weitefeld",250,1995-07-12,"E31238010000040130000001695201408",129598
"1172",713203113,57586,"Weitefeld",150,1993-07-12,"E31238010000040130000001695201409",88958
"1173",713203113,57586,"Weitefeld",250,1995-07-12,"E31238010000040130000001695217700",97698
"1174",713104211,56745,"Weibern",110,1994-04-14,"E31238010000040311000003033209143",102531
"1175",713502075,56754,"Roes",600,1996-08-20,"E31238010000050311000000236501176",708207
"1176",713502075,56754,"Roes",600,1996-08-20,"E31238010000050311000000236518006",708207
"1177",713502075,56754,"Roes",600,1996-08-20,"E31238010000050311000000236518007",708207
"1178",713502075,56754,"Roes",600,1996-08-20,"E31238010000050311000000236518008",708207
"1179",713502026,56759,"Eppenberg",500,1997-06-19,"E31238010000050311000000250509150",712303
"1180",713502026,56759,"Eppenberg",500,1997-06-19,"E31238010000050311000000250518050",712303
"1181",723304224,56767,"Lirstal",1500,2001-02-15,"E31238010000070120000000018809145",1498597
"1182",723200018,54634,"Bitburg",2500,2001-11-09,"E3123801V000000000000000719614944",1633786
"1183",723200018,54634,"Bitburg",2500,2001-08-25,"E3123801V000000000000000719641320",1819103
"1184",723200018,54634,"Bitburg",2500,2001-09-01,"E3123801V000000000000000719641323",1819103
"1185",723200018,54634,"Bitburg",1500,2001-06-07,"E3123801V000000000000000719641325",1329394
"1186",723200018,54634,"Bitburg",1500,2001-06-21,"E3123801V000000000000000719641327",1329394
"1187",723200018,54634,"Bitburg",1500,2001-06-27,"E3123801V000000000000000719641328",1329394
"1188",723200018,54634,"Bitburg",1500,2001-06-14,"E3123801V000000000000000719641330",1329394
"1189",723200018,54634,"Bitburg",1500,2001-06-20,"E3123801V000000000000000719641331",1329394
"1190",723200018,54634,"Bitburg",1500,2001-07-10,"E3123801V000000000000000719641333",1329439
"1191",723200018,54634,"Bitburg",1500,2001-09-11,"E3123801V000000000000000719641335",1329393
"1192",723200018,54634,"Bitburg",1500,2002-07-16,"E3123801V000000000000000719644618",1329393
"1193",723504044,54317,"Herl",2000,2004-12-24,"E3123801V000000000000004229008778",2670870
"1194",723504044,54317,"Herl",2000,2004-12-30,"E3123801V000000000000004229018712",2670870
"1195",723504044,54317,"Herl",2000,2005-02-11,"E3123801V000000000000004229018713",2670870
"1196",723504044,54317,"Herl",2000,2005-04-11,"E3123801V000000000000004229018714",2919436
"1197",723504044,54317,"Herl",2000,2005-06-17,"E3123801V000000000000004229018715",2919436
"1198",723504044,54317,"Herl",2000,2005-06-22,"E3123801V000000000000004229018716",2919436
"1199",723504044,54317,"Herl",2000,2005-07-07,"E3123801V000000000000004229018720",2670870
