"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"738","E31238010000000000000031144872060","2300","16.8.2013",7140123,"50,016839","7,39765",138,82,714008144,55469,"Simmern",2300,"2013-08-16",3717320
"739","E31238010000000000000031144872062","2300","13.8.2013",7140123,"50,020284","7,399602",138,82,714008144,55469,"Simmern",2300,"2013-08-13",3717320
"740","E31238010000000000000031144872063","2300","2.12.2013",7140015,"50,004657","7,449064",138,82,714008144,55469,"Simmern",2300,"2013-12-02",3717320
"741","E31238010000000000000031144872064","2300","20.11.2013",7140039,"50,001533","7,456895",138,82,714008144,55469,"Simmern",2300,"2013-11-20",3717320
"742","E31238010000000000000031144888142","2300","20.12.2013",7140076,"50,003318","7,462672",138,82,714008144,55469,"Simmern",2300,"2013-12-23",3717320
"743","E31238010000000000000031144888144","2300","18.12.2013",7140076,"50,003016","7,467705",138,82,714008144,55469,"Simmern",2300,"2013-12-18",3717320
"744","E31238010000000000000031144894855","2350","24.7.2014",7140023,"50,030548","7,550956",138,92,714008144,55469,"Simmern",2350,"2014-07-24",4052954
"745","E31238010000000000000031144894856","2350","29.7.2014",7140023,"50,028031","7,55254",138,92,714008144,55469,"Simmern",2350,"2014-07-27",4052954
"746","E31238010000000000000031144894857","2350","23.7.2014",7140023,"50,032951","7,548957",138,92,714008144,55469,"Simmern",2350,"2014-07-23",4052954
"747","E31238010000000000000031144895998","2350","7.10.2014",7140100,"49,97783","7,460806",1388,92,714008144,55469,"Simmern",2350,"2014-10-07",4052544
"748","E31238010000000000000031144896000","2350","27.8.2014",7140100,"49,983707","7,455666",138,92,714008144,55469,"Simmern",2350,"2014-08-27",4052544
"749","E31238010000000000000031144896001","2350","4.9.2014",7140100,"49,981177","7,462931",138,92,714008144,55469,"Simmern",2350,"2014-09-04",4052544
"750","E31238010000000000000031300806124","3200","25.6.2014",7140036,"50,196857","7,572795",143,114,714009036,56281,"Emmelshausen",3200,"2014-06-25",7306201
"751","E31238010000000000000031300806125","3200","5.6.2014",7140036,"50,196715","7,563485",143,114,714009036,56281,"Emmelshausen",3200,"2014-06-05",7306201
"752","E31238010000000000000031300806126","3200","18.6.2014",7140036,"50,199441","7,559958",143,114,714009036,56281,"Emmelshausen",3200,"2014-06-18",7306201
"753","E31238010000000000000031300806127","3200","31.5.2014",7140036,"50,199154","7,569533",143,114,714009036,56281,"Emmelshausen",3200,"2014-05-31",7306201
"754","E31238010000000000000031300806128","3200","17.4.2015",7140036,"50,20128","7,543052",143,114,714009036,56281,"Emmelshausen",3200,"2015-04-17",7307510
"755","E31238010000000000000031300806129","3200","17.4.2015",7140036,"50,201989","7,550132",143,114,714009036,56281,"Emmelshausen",3200,"2015-04-17",7307510
"756","E31238010000000000000031300806130","3200","22.4.2015",7140036,"50,198952","7,553221",143,114,714009036,56281,"Emmelshausen",3200,"2015-04-22",7307510
"757","E31238010000000000000031300806131","3200","11.5.2015",7140036,"50,19391","7,567813",143,114,714009036,56281,"Emmelshausen",3200,"2015-05-11",7307510
"758","E31238010000000000000031300806134","3200","7.5.2015",7140036,"50,191366","7,570788",143,114,714009036,56281,"Emmelshausen",3200,"2015-05-07",7307510
"759","E31238010000000000000031365816050","2300","18.12.2014",7235137,"49,772958","6,56667",108,82,723507137,54311,"Trierweiler",2300,"2014-12-18",3689759
"760","E31238010000000000000031365816065","2300","18.12.2014",7235137,"49,773305","6,563633",108,82,723507137,54311,"Trierweiler",2300,"2014-12-18",3689759
"761","E31238010000000000000031394500337","3050","29.11.2013",7235137,"49,7756","6,56897",149,101,723507137,54311,"Trierweiler",3050,"2013-11-29",7585343
"762","E31238010000000000000031406791381","2000","14.10.2013",7135023,"50,256944","7,184376",8458,82,713502023,56761,"Düngenheim",2000,"2013-10-14",3593545
"763","E31238010000000000000031406791385","800","4.10.2013",7135023,"50,254678","7,182651",7325,53,713502023,56761,"Düngenheim",800,"2013-10-04",1366469
"764","E31238010000000000000031464051056","2300","6.9.2013",7232302,"50,322224","6,422498",13838,82,723206302,54597,"Roth",2300,"2013-09-06",4200517
"765","E31238010000000000000031719600309","2000","29.8.2013",7232065,"49,103025"," -4,194624",105,90,723205225,54298,"Gilzem",2000,"2013-08-29",3902604
"766","E31238010000000000000031965879980","2000","13.6.2014",7140070,"50,061088","7,520611",125,90,714008079,56288,"Laubach",2000,"2014-06-13",4760698
"767","E31238010000000000000032054536389","3075","3.2.2014",7140084,"50,129148","7,597385",140,112,714009031,56281,"Dörth",3075,"2014-02-03",7917458
"768","E31238010000000000000032054536390","3075","7.3.2014",7140084,"50,127337","7,603104",140,112,714009031,56281,"Dörth",3075,"2014-03-07",7917458
"769","E31238010000000000000032054536391","3075","30.12.2013",7140084,"50,132726","7,598708",140,112,714009031,56281,"Dörth",3075,"2013-12-30",7917458
"770","E31238010000000000000032111456373","2300","15.8.2014",7135042,"50,213285","7,173052",13838,82,713502042,56814,"Illerich",2300,"2014-08-15",3622570
"771","E31238010000000000000032262645164","3170","22.10.2013",7140158,"50,008833","7,606139",143,114,714008037,55494,"Erbach",3170,"2013-10-22",7076708
"772","E31238010000000000000032262645169","3170","5.11.2013",7140158,"50,010361","7,602861",143,114,714008037,55494,"Erbach",3170,"2013-10-22",7076708
"773","E31238010000000000000032262645172","3170","12.11.2013",7140158,"50,011278","7,598056",143,114,714008037,55494,"Erbach",3170,"2013-10-22",7076708
"774","E31238010000000000000033032053555","2400","19.12.2014",7140503,"50,119929","7,314095",141,117,714003503,56290,"Mörsdorf",2400,"2014-12-19",5554163
"775","E31238010000000000000033032084131","2400","19.12.2014",7140503,"50,119929","7,314095",141,117,714003010,56290,"Beltheim",2400,"2014-12-19",5554163
"776","E31238010000000000000033032084132","2400","27.11.2014",7140503,"50,115544","7,321788",141,117,714003010,56290,"Beltheim",2400,"2014-11-27",5554163
"777","E31238010000000000000033032084134","2400","29.12.2014",7140503,"50,110413","7,319674",141,117,714003010,56290,"Beltheim",2400,"2014-12-29",5554163
"778","E31238010000000000000033032084135","2400","23.1.2015",7140503,"50,108974","7,324647",141,117,714003010,56290,"Beltheim",2400,"2015-01-23",5554163
"779","E31238010000000000000033032084136","2400","5.11.2014",7140503,"50,109348","7,331292",141,117,714003010,56290,"Beltheim",2400,"2014-11-05",5554163
"780","E31238010000000000000033032084137","2400","22.1.2015",7140503,"50,10279","7,324933",141,117,714003010,56290,"Beltheim",2400,"2015-01-22",5554163
"781","E31238010000000000000033166679160","2400","21.6.2016",7133051,"49,726317","7,599801",1406,1168,713310057,55568,"Lauschied",2400,"2016-06-21",5430154
"782","E31238010000000000000033166679161","2400","29.6.2016",7133051,"49,727984","7,594106",1406,1168,713310057,55568,"Lauschied",2400,"2016-06-29",5430154
"783","E31238010000000000000033333324829","3075","6.11.2014",7140131,"50,07958","7,472659",140,112,714003131,56288,"Roth",3075,"2014-11-06",6829221
"784","E31238010000000000000033333326371","3075","31.10.2014",7140131,"50,078615","7,466987",140,112,714003131,56288,"Roth",3075,"2014-10-31",6829221
"785","E31238010000000000000034694384309","2000","20.11.2014",7233237,"50,366779","6,412268",125,90,723306237,54611,"Scheid",2000,"2014-11-20",4054007
"786","E31238010000000000000035299200234","2530","16.8.2014",7336061,"49,679706","7,602055",139,120,733608061,67744,"Medard",2530,"2014-08-16",6161015
"787","E31238010000000000000035299258706","2530","15.8.2014",7336061,"49,676793","7,595527",139,120,733608061,67744,"Medard",2530,"2014-08-15",6161015
"788","E31238010000000000000036057510675","3000","28.9.2017",7140106,"50,019028","7,521206",149,115,NA,NA,NA,NA,NA,NA
"789","E31238010000000000000036444501321","1500","20.6.2001",7140084,"50,130569","7,587522",60,70,714009110,56291,"Norath",1500,"2001-06-20",1672424
"790","E31238010000000000000036447701507","1500","19.6.2001",7140084,"50,132128","7,590078",65,70,714009110,56291,"Norath",1500,"2001-06-19",1944445
"791","E31238010000000000000036721381801","2530","28.7.2014",7331024,"49,68085","8,200499",139,120,733107036,67598,"Gundersheim",2530,"2014-07-28",6123855
"792","E31238010000000000000036721394753","2500","21.7.2014",7331024,"49,677332","8,19382",139,120,733107036,67598,"Gundersheim",2530,"2014-07-21",6123855
"793","E31238010000000000000036721394754","2530","21.7.2014",7331024,"49,676658","8,199043",139,120,733107036,67598,"Gundersheim",2530,"2014-07-21",6123855
"794","E31238010000000000000036721395990","2530","9.7.2014",7331009,"49,680316","8,206468",139,120,733107036,67598,"Gundersheim",2530,"2014-07-09",6123855
"795","E31238010000000000000036721395991","2530","30.7.2014",7331024,"49,68074","8,193639",139,120,733107036,67598,"Gundersheim",2530,"2014-07-30",6123855
"796","E31238010000000000000036721395992","2530","15.7.2014",7331009,"49,677269","8,206754",139,120,733107036,67598,"Gundersheim",2530,"2014-07-15",6123855
"797","E31238010000000000000036802801443","1500","19.6.2001",7140084,"50,1327","7,5915",65,70,714009110,56291,"Norath",1500,"2001-06-19",1560385
"798","E31238010000000000000036889601506","1500","26.7.2001",7133024,"49,708969","7,63143",65,70,713310024,55592,"Desloch",1500,"2001-07-26",1497411
"799","E31238010000000000000036889621300","1500","1.8.2001",7133024,"49,709377","7,62458",65,70,713310024,55592,"Desloch",1500,"2001-08-01",1497411
"800","E31238010000000000000037106001302","2500","24.9.2001",7232120,"50,046816","6,516792",80,80,723200018,54634,"Bitburg",2500,"2001-09-24",1417195
"801","E31238010000000000000037106008008","2500","11.9.2001",7232120,"50,05096","6,525241",80,80,723208120,54636,"Sefferweich",2500,"2001-09-11",1416769
"802","E31238010000000000000037106008010","2500","20.9.2001",7232120,"50,046344","6,521711",80,80,723200018,54634,"Bitburg",2500,"2001-09-20",1416769
"803","E31238010000000000000037260188569","3000","21.9.2017",7140067,"49,955725","7,377959",1354,115,NA,NA,NA,NA,NA,NA
"804","E31238010000000000000037407091674","2400","18.12.2015",7140504,"50,105797","7,397775",1406,117,714003504,56288,"Zilshausen",2400,"2015-12-18",6182483
"805","E31238010000000000000037407091675","2400","16.12.2015",7140504,"50,10988","7,399037",1406,117,714003504,56288,"Zilshausen",2400,"2015-12-16",6182483
"806","E31238010000000000000037407091676","2400","8.12.2015",7140504,"50,10203","7,399234",1406,117,714003504,56288,"Zilshausen",2400,"2015-12-08",6182483
"807","E31238010000000000000037435291689","2400","11.11.2015",7140503,"50,094542","7,36086",141,117,714003503,56290,"Mörsdorf",2400,"2015-11-23",6068461
"808","E31238010000000000000037435291690","2400","17.11.2015",7140503,"50,088092","7,352511",141,117,714003503,56290,"Mörsdorf",2400,"2015-11-23",6068461
"809","E31238010000000000000037435291691","2400","24.11.2015",7140503,"50,099252","7,369551",141,117,714003503,56290,"Mörsdorf",2400,"2015-11-24",6068461
"810","E31238010000000000000037638390723","2300","1.12.2014",7140094,"49,972622","7,37576",138,82,714004094,55481,"Metzenhausen",2350,"2014-12-01",4327695
"811","E31238010000000000000038070590875","2300","24.7.2015",7232231,"50,16766","6,242885",138,82,723206231,54597,"Habscheid",2300,"2015-07-24",4981752
"812","E31238010000000000000038070594730","2300","15.10.2014",7232231,"50,17042","6,247182",138,82,723206231,54597,"Habscheid",2300,"2014-10-16",4981752
"813","E31238010000000000000038233790237","2300","5.12.2014",7232077,"49,881276","6,519976",13838,82,723208077,54636,"Meckel",2300,"2014-12-05",4172844
"814","E31238010000000000000038538618906","500","5.10.1998",7232231,"50,161663","6,247417",65,40,723206231,54597,"Habscheid",500,"1998-10-05",627137
"815","E31238010000000000000039293201236","600","25.10.2001",7233036,"50,26856","6,597865",65,44,723306036,54570,"Kalenborn-Scheuern",600,"2001-10-25",704339
"816","E31238010000000000000039833506082","3000","19.2.2016",7140202,"50,123727","7,44575",149,115,714003010,56290,"Beltheim",3000,"2016-02-19",7475203
"817","E31238010000000000000039833506083","3000","29.12.2015",7140202,"50,123428","7,441521",149,115,714003010,56290,"Beltheim",3000,"2015-12-29",7475203
"818","E31238010000000000000039857811484","1000","23.11.2001",7232226,"50,21628","6,483001",73,58,723206226,54595,"Weinsheim",1000,"2001-11-23",1403576
"819","E31238010000000000000039857811485","1000","11.3.2002",7232300,"50,213095","6,473026",73,58,723206226,54595,"Weinsheim",1000,"2002-03-11",1403576
"820","E31238010000000000000039857820597","1800","8.3.2002",7232300,"50,210753","6,474545",98,70,723206226,54595,"Weinsheim",1800,"2002-03-08",2363762
"821","E31238010000000000000040056000033","600","10.12.2001",7232250,"50,2806","6,4859",65,44,723206250,54597,"Kleinlangenfeld",600,"2001-12-10",789602
"822","E31238010000000000000040057401237","600","7.12.2001",7232250,"50,276395","6,482035",65,44,723206250,54597,"Kleinlangenfeld",600,"2001-12-07",892511
"823","E31238010000000000000040057421832","600","11.12.2001",7232250,"50,279436","6,483651",65,44,723206250,54597,"Kleinlangenfeld",600,"2001-12-11",892511
"824","E31238010000000000000040057421833","600","12.12.2001",7232250,"50,276684","6,485952",65,44,723206250,54597,"Kleinlangenfeld",600,"2001-12-12",892511
"825","E31238010000000000000040482109118","660","5.12.2001",7131211,"50,40571","7,17005",65,47,713704093,56745,"Rieden",660,"2001-12-05",871954
"826","E31238010000000000000040482118052","660","7.12.2001",7131211,"50,409069","7,176052",65,47,713704093,56745,"Rieden",660,"2001-12-07",871954
"827","E31238010000000000000040482118053","660","12.12.2001",7137049,"50,409683","7,178616",65,47,713704093,56745,"Rieden",660,"2001-12-12",871954
"828","E31238010000000000000040482118054","660","13.12.2001",7137049,"50,406866","7,176266",65,47,713704093,56745,"Rieden",660,"2001-12-13",871954
"829","E31238010000000000000040482118065","660","10.4.2002",7131211,"50,411622","7,179126",65,47,NA,NA,NA,NA,NA,NA
"830","E31238010000000000000041314206859","2350","3.2.2016",7233214,"50,339457","6,423745",138,82,723306214,54611,"Hallschlag",2350,"2016-02-03",5398089
"831","E31238010000000000000041391801422","1500","28.3.2002",7140058,"50,052528","7,547417",85,77,714008002,55469,"Altweidelbach",1500,"2002-03-28",1641405
"832","E31238010000000000000041391801423","1000","21.3.2002",7140058,"50,050278","7,547222",70,54,714008002,55469,"Altweidelbach",1000,"2002-03-21",1094272
"833","E31238010000000000000041391810142","1500","11.4.2002",7140058,"50,0515","7,549444",85,77,714008002,55469,"Altweidelbach",1500,"2002-04-11",1641405
"834","E31238010000000000000041397901547","1250","21.1.2002",7233037,"50,264167","6,898333",915,62,723304037,54552,"Katzwinkel",1250,"2002-01-21",1598922
"835","E31238010000000000000041397917079","1250","21.1.2002",7233003,"50,256944","6,907222",915,62,723304003,54552,"Beinhausen",1250,"2002-01-21",1598922
"836","E31238010000000000000042338300055","1250","22.5.2002",7232069,"49,899722","6,298611",NA,NA,723205069,54675,"Kruchten",1250,"2002-05-22",1318773
"837","E31238010000000000000042414090600","2400","14.10.2015",7232077,"49,876602","6,507059",NA,NA,723205065,54668,"Kaschenbach",2400,"2015-10-15",5568774
"838","E31238010000000000000042634490878","3300","15.6.2016",7133009,"49,435271","7,345533",137,126,713310024,55592,"Desloch",3300,"2016-06-15",6851171
"839","E31238010000000000000042634490879","3300","13.6.2016",7133009,"49,435174","7,351712",137,126,713310024,55592,"Desloch",3300,"2016-06-13",6851171
"840","E31238010000000000000042663209086","1500","14.6.2002",7233030,"50,239936","6,769625",85,77,723301030,54570,"Hinterweiler",1500,"2002-06-14",2901437
"841","E31238010000000000000042663212307","300","11.11.2003",7233039,"50,238675","6,770851",50,296,723301039,54570,"Kirchweiler",300,"2003-11-11",429597
"842","E31238010000000000000042663218057","1500","12.6.2002",7233030,"50,237382","6,768099",85,77,723301039,54570,"Kirchweiler",1500,"2002-06-12",2901438
"843","E31238010000000000000042679611481","600","5.6.2002",7232258,"50,077478","6,330202",78,437,723201258,54649,"Lauperath",600,"2002-06-06",902709
"844","E31238010000000000000042978184374","3000","22.4.2016",7140502,"50,116184","7,36671",134,131,714003502,56288,"Lahr",3000,"2016-04-22",6957537
"845","E31238010000000000000043151618058","1500","27.6.2002",7233075,"50,238897","6,826161",85,77,723301039,54570,"Kirchweiler",1500,"2002-06-27",2450069
"846","E31238010000000000000043202822365","1500","2.7.2002",7140145,"49,953811","7,37215",85,77,714004145,55487,"Sohren",1500,"2002-07-02",1662217
"847","E31238010000000000000043202822366","1500","4.7.2002",7140145,"49,955302","7,370707",85,77,714004145,55487,"Sohren",1500,"2002-07-04",1662217
"848","E31238010000000000000043202822367","1500","10.7.2002",7140145,"49,957166","7,368819",85,77,714004145,55487,"Sohren",1500,"2002-07-10",1662217
"849","E31238010000000000000043202822368","1500","28.6.2002",7140145,"49,95778","7,365311",85,77,714004145,55487,"Sohren",1500,"2002-06-28",1662217
"850","E31238010000000000000043202838857","1500","27.6.2002",7140145,"49,955166","7,36306",85,77,714004145,55487,"Sohren",1500,"2002-06-27",1662217
"851","E31238010000000000000044433301513","850","4.9.2002",7133057,"49,727633","7,587917",74,52,713310057,55568,"Lauschied",850,"2002-09-04",852820
"852","E31238010000000000000044433322370","850","9.9.2002",7133057,"49,72927","7,600934",74,52,713310057,55568,"Lauschied",850,"2002-09-09",852820
"853","E31238010000000000000044433322371","850","4.9.2002",7133057,"49,729509","7,593556",74,52,713310057,55568,"Lauschied",850,"2002-09-04",852820
"854","E31238010000000000000044523800085","1500","25.9.2002",7235047,"49,691152","6,89954",85,70,723501047,54421,"Hinzert-Pölert",1500,"2002-11-01",1786683
"855","E31238010000000000000044523818895","1500","25.9.2002",7235047,"49,693306","6,896874",85,70,723501047,54421,"Hinzert-Pölert",1500,"2002-11-01",1786683
"856","E31238010000000000000044523818896","1500","26.9.2002",7235047,"49,691152","6,902226",85,70,723501047,54421,"Hinzert-Pölert",1500,"2002-11-01",1786683
"857","E31238010000000000000044523818897","1500","24.9.2002",7235047,"49,694662","6,900628",85,70,723501047,54421,"Hinzert-Pölert",1500,"2002-11-01",1786683
"858","E31238010000000000000044567250622","3050","22.12.2015",7140042,"50,09764","7,498079",149,101,714003010,56290,"Beltheim",3050,"2015-12-22",6422214
"859","E31238010000000000000044567250627","3050","30.12.2015",7140042,"50,09645","7,501332",149,101,714003010,56290,"Beltheim",3050,"2015-12-30",6422214
"860","E31238010000000000000044762707421","2300","3.3.2016",7233214,"50,337463","6,428494",138,82,723306214,54611,"Hallschlag",2300,"2016-03-03",4983582
"861","E31238010000000000000044872517907","1500","15.10.2002",7235045,"49,684644","6,907732",85,70,723501114,54421,"Reinsfeld",1500,"2002-10-15",1434761
"862","E31238010000000000000044872518891","1500","16.10.2002",7235045,"49,682294","6,911554",85,70,723501114,54421,"Reinsfeld",1500,"2002-10-16",1434761
"863","E31238010000000000000044872518892","1500","17.10.2002",7235045,"49,682013","6,91536",85,70,723501114,54421,"Reinsfeld",1500,"2002-11-01",1434761
"864","E31238010000000000000044872518893","1500","16.10.2002",7235045,"49,684727","6,91433",85,70,723501114,54421,"Reinsfeld",1500,"2002-10-16",1434761
"865","E31238010000000000000044872518894","1500","22.10.2002",7235045,"49,685502","6,910769",85,70,723501114,54421,"Reinsfeld",1500,"2002-11-01",1434761
"866","E31238010000000000000045112601194","600","17.10.2002",7235141,"49,748192","6,776861",78,44,723504141,54320,"Waldrach",600,"2002-10-01",984024
"867","E31238010000000000000045112614240","600","18.10.2002",7235141,"49,744992","6,779782",78,44,723504141,54320,"Waldrach",600,"2002-10-01",984024
"868","E31238010000000000000045112618243","600","14.10.2002",7235141,"49,74329","6,783441",78,44,723504141,54320,"Waldrach",600,"2002-10-01",984024
"869","E31238010000000000000046019201366","1500","4.12.2002",7231006,"49,774918","6,937337",100,77,723106123,54424,"Thalfang",1500,"2002-12-04",2239197
"870","E31238010000000000000046019218494","1500","2.12.2002",7231006,"49,777745","6,937477",100,77,723106123,54424,"Thalfang",1500,"2002-12-02",2239197
"871","E31238010000000000000046019218496","1500","5.12.2002",7231006,"49,780349","6,937745",100,77,723106123,54424,"Thalfang",1500,"2002-12-05",2239197
"872","E31238010000000000000046019218497","1500","2.12.2002",7231006,"49,783725","6,941224",100,77,723106123,54424,"Thalfang",1500,"2002-12-02",2239197
"873","E31238010000000000000046019218499","1500","12.12.2002",7231006,"49,784","6,949",100,77,723106123,54424,"Thalfang",1500,"2002-12-12",2239197
"874","E31238010000000000000046019218500","1500","13.12.2002",7231006,"49,781518","6,948231",100,77,723106123,54424,"Thalfang",1500,"2002-12-13",2239197
"875","E31238010000000000000046019218501","1500","10.12.2002",7231006,"49,779","6,949",100,77,723106123,54424,"Thalfang",1500,"2002-12-10",2239197
"876","E31238010000000000000046019218502","1500","5.12.2002",7231006,"49,776553","6,948449",100,77,723106123,54424,"Thalfang",1500,"2002-12-05",2239197
"877","E31238010000000000000046019218503","1500","5.12.2002",7231006,"49,774","6,949",100,77,723106123,54424,"Thalfang",1500,"2002-12-05",2239200
"878","E31238010000000000000046572617024","1000","20.12.2002",7143253,"50,7047","7,9463",89,529,713203036,57520,"Friedewald",1000,"2002-12-17",2434047
"879","E31238010000000000000046594100038","600","20.12.2002",7232056,"50,018301","6,248464",78,44,723205056,54673,"Hütten",600,"2002-12-20",1019758
"880","E31238010000000000000046621201359","1000","19.12.2002",7235137,"49,777852","6,566256",705,586,723507137,54311,"Trierweiler",1000,"2002-12-19",1662899
"881","E31238010000000000000047820311488","1800","14.3.2003",7232264,"50,093868","6,307104",86,70,723201264,54649,"Manderscheid",1800,"2003-03-10",2399278
"882","E31238010000000000000047990201327","1800","19.3.2003",7232201,"50,101575","6,296611",86,70,723201260,54619,"Lichtenborn",1800,"2003-03-19",2607508
"883","E31238010000000000000047990301233","1500","28.12.2003",7232201,"50,112961","6,304454",100,77,723201260,54619,"Lichtenborn",1500,"2003-12-28",2589450
"884","E31238010000000000000047990318671","1500","31.12.2003",7232201,"50,111736","6,307201",100,77,723201201,54687,"Arzfeld",1500,"2003-12-31",2589450
"885","E31238010000000000000050236400025","2000","15.7.2003",7233048,"50,26496","6,89335",100,80,723304003,54552,"Beinhausen",2000,"2003-07-15",2889320
"886","E31238010000000000000050236418040","2000","7.8.2003",7233003,"50,264332","6,901234",100,80,723304048,54552,"Neichen",2000,"2003-08-07",2889320
"887","E31238010000000000000050272000030","1800","16.10.2003",7232292,"50,174399","6,3269",98,70,723206292,54595,"Pittenbach",1800,"2003-10-16",2116266
"888","E31238010000000000000050272011489","1000","30.7.2003",7232292,"50,171813","6,325573",89,58,723206292,54595,"Pittenbach",1000,"2003-07-30",1175705
"889","E31238010000000000000051980701032","600","23.10.2003",7232284,"50,160591","6,413087",78,44,723206284,54614,"Oberlauch",600,"2003-10-23",954244
"890","E31238010000000000000052080300684","1800","21.3.2003",7232201,"50,100102","6,298855",86,70,723201201,54687,"Arzfeld",1800,"2003-03-21",2489980
"891","E31238010000000000000052080300685","1800","11.6.2003",7232264,"50,095499","6,305912",98,70,723201201,54687,"Arzfeld",1800,"2003-06-11",2593715
"892","E31238010000000000000052080300686","1800","7.11.2003",7232264,"50,089499","6,307146",98,70,723201201,54687,"Arzfeld",1800,"2003-11-07",2593715
"893","E31238010000000000000052080301988","800","21.3.2011",7232258,"50,085399","6,303864",73,53,723201201,54687,"Arzfeld",800,"2011-03-21",1342729
"894","E31238010000000000000052080301990","2300","20.9.2011",7232201,"50,086801","6,293686",138,82,723201201,54687,"Arzfeld",2300,"2011-09-20",4104394
"895","E31238010000000000000052080320622","1800","26.7.2004",7232201,"50,088297","6,299383",98,70,723201201,54687,"Arzfeld",1800,"2004-07-26",2593715
"896","E31238010000000000000052080320626","1800","14.11.2003",7232201,"50,085704","6,300624",98,70,723201201,54687,"Arzfeld",1800,"2003-11-14",2593715
"897","E31238010000000000000052080320627","1800","17.11.2003",7232201,"50,085501","6,295704",98,70,723201201,54687,"Arzfeld",1800,"2003-11-17",2593715
"898","E31238010000000000000052080320628","1800","19.11.2003",7232201,"50,083197","6,296794",98,70,723201201,54687,"Arzfeld",1800,"2003-11-19",2593715
"899","E31238010000000000000052080320629","1800","29.7.2004",7232201,"50,083609","6,290965",114,70,723201201,54687,"Arzfeld",1800,"2004-07-29",2723350
"900","E31238010000000000000052582251969","2400","5.9.2017",7231006,"49,776099","6,968023",1406,1168,NA,NA,NA,NA,NA,NA
"901","E31238010000000000000052924301500","1500","11.12.2003",7135028,"50,252757","7,190358",85,77,713502028,56761,"Eulgem",1500,"2003-12-11",2150681
"902","E31238010000000000000052924311378","1500","11.12.2003",7135028,"50,250264","7,187926",85,77,713502028,56761,"Eulgem",1500,"2003-12-11",2150681
"903","E31238010000000000000052924318045","1500","15.12.2003",7135028,"50,255001","7,185393",85,77,713502028,56761,"Eulgem",1500,"2003-12-15",2150681
"904","E31238010000000000000052924318046","1500","10.12.2003",7135028,"50,252795","7,182254",85,77,713502028,56761,"Eulgem",1500,"2003-12-10",2150681
"905","E31238010000000000000053249301550","1000","12.11.2003",7233232,"50,340169","6,441389",70,58,723306232,54597,"Ormont",1000,"2003-11-12",1028982
"906","E31238010000000000000053249318044","1000","12.11.2003",7233232,"50,343302","6,439071",70,58,723306232,54597,"Ormont",1000,"2003-11-12",1028982
"907","E31238010000000000000053360424873","1500","14.1.2004",7232223,"50,214449","6,515061",85,70,723206223,54597,"Fleringen",1500,"2003-12-18",2270519
"908","E31238010000000000000053361901087","1500","29.12.2003",7232288,"50,281344","6,480823",100,77,723206288,54597,"Olzheim",1500,"2003-12-28",2089737
"909","E31238010000000000000054522000390","1800","13.3.2004",7232128,"50,050387","6,322693",85,70,723205128,54673,"Uppershausen",1800,"2004-03-13",3057470
"910","E31238010000000000000054956500775","2000","16.3.2004",7232071,"50,058522","6,621197",100,80,723208071,54655,"Kyllburgweiler",2000,"2004-03-16",2818963
"911","E31238010000000000000054956524869","2000","28.3.2004",7232071,"50,061233","6,616678",100,80,723208071,54655,"Kyllburgweiler",2000,"2004-03-28",2818963
"912","E31238010000000000000054956524870","2000","12.3.2004",7232071,"50,055908","6,617306",100,80,723208071,54655,"Kyllburgweiler",2000,"2004-03-12",2818963
"913","E31238010000000000000054956524871","2000","12.3.2004",7232071,"50,064169","6,617497",100,80,723208071,54655,"Kyllburgweiler",2000,"2004-03-12",2818963
"914","E31238010000000000000055084501543","1800","23.12.2003",7232305,"50,218767","6,519803",86,70,723206226,54595,"Weinsheim",1800,"2003-12-23",2718529
"915","E31238010000000000000055084518903","1800","30.3.2004",7232223,"50,218234","6,516267",86,70,723206226,54595,"Weinsheim",1800,"2004-03-30",2722145
"916","E31238010000000000000055084518905","2300","27.7.2012",7232223,"50,217692","6,508723",84,82,723206226,54595,"Weinsheim",2300,"2012-07-27",3910350
"917","E31238010000000000000055549227987","1500","11.5.2005",7232302,"50,318722","6,412223",85,77,723206302,54597,"Roth",1500,"2005-05-11",2385455
"918","E31238010000000000000055549250890","1500","11.5.2005",7232302,"50,320529","6,417279",85,77,723206302,54597,"Roth",1500,"2005-05-11",2385455
"919","E31238010000000000000055549250891","1500","26.5.2005",7232302,"50,321589","6,397124",85,77,723206302,54597,"Roth",1500,"2005-05-26",2385455
"920","E31238010000000000000055549250892","1500","1.6.2005",7232302,"50,320783","6,393495",85,77,723206302,54597,"Roth",1500,"2005-06-01",2385455
"921","E31238010000000000000055549250893","1500","2.6.2005",7233232,"50,33411","6,463257",65,79,723206302,54597,"Roth",1500,"2005-06-02",1968466
"922","E31238010000000000000055549250894","1500","2.6.2005",7232302,"50,320319","6,389756",85,77,723206302,54597,"Roth",1500,"2005-06-02",2385455
"923","E31238010000000000000055549250895","1500","9.6.2005",7232302,"50,321655","6,382592",85,77,723206302,54597,"Roth",1500,"2005-06-09",2385455
"924","E31238010000000000000055549250896","1500","11.6.2005",7233232,"50,336675","6,466976",65,70,723206302,54597,"Roth",1500,"2005-06-11",1968466
"925","E31238010000000000000055549250897","1500","16.6.2005",7233232,"50,338326","6,465573",65,70,723206302,54597,"Roth",1500,"2005-06-16",1968466
